client timestamp,button,state,x,y
0,LeftButton,Pressed,640,26
1,LeftButton,Released,640,26
3058,NoButton,Move,640,39
3077,NoButton,Move,640,53
3096,NoButton,Move,640,67
3114,NoButton,Move,640,81
3133,NoButton,Move,640,95
3152,NoButton,Move,640,108
3172,NoButton,Move,640,123
3190,NoButton,Move,640,137
3208,NoButton,Move,640,149
3225,NoButton,Move,640,162
3244,NoButton,Move,640,176
3264,NoButton,Move,640,190
3282,NoButton,Move,640,204
3300,NoButton,Move,640,210
3303,LeftButton,Pressed,640,210
3305,LeftButton,Released,640,210
7344,NoButton,Move,994,589
7345,LeftButton,Pressed,994,589
7348,LeftButton,Released,994,589
