client timestamp,button,state,x,y
2354,NoButton,Move,758,539
2394,NoButton,Move,758,536
2410,NoButton,Move,748,526
2427,NoButton,Move,725,516
2444,NoButton,Move,688,507
2460,NoButton,Move,645,502
2477,NoButton,Move,620,502
2494,NoButton,Move,601,502
2510,NoButton,Move,514,502
2527,NoButton,Move,474,504
2544,NoButton,Move,441,504
2560,NoButton,Move,423,504
2577,NoButton,Move,413,502
2657,NoButton,Move,412,504
2665,NoButton,Move,412,507
2677,NoButton,Move,412,510
2694,NoButton,Move,410,519
2710,NoButton,Move,407,529
2727,NoButton,Move,405,538
2743,NoButton,Move,402,547
2760,NoButton,Move,401,556
2777,NoButton,Move,401,559
2827,NoButton,Move,401,560
2843,NoButton,Move,402,560
2860,NoButton,Move,404,560
2877,NoButton,Move,406,558
2905,NoButton,Move,408,558
2945,NoButton,Move,409,557
3009,NoButton,Move,411,555
3027,NoButton,Move,412,554
3044,NoButton,Move,414,552
3060,NoButton,Move,416,550
3077,NoButton,Move,420,546
3094,NoButton,Move,422,544
3110,NoButton,Move,423,542
3345,NoButton,Move,424,542
3368,NoButton,Move,425,542
3738,NoButton,Move,532,499
3746,NoButton,Move,535,495
3764,NoButton,Move,540,490
3776,NoButton,Move,540,487
3793,NoButton,Move,540,480
3809,NoButton,Move,540,472
3826,NoButton,Move,540,466
3842,NoButton,Move,540,463
4168,NoButton,Move,540,460
4176,NoButton,Move,538,458
4192,NoButton,Move,532,455
4209,NoButton,Move,517,452
4225,NoButton,Move,512,452
4242,NoButton,Move,507,452
4258,NoButton,Move,503,456
4275,NoButton,Move,500,462
4292,NoButton,Move,497,469
4309,NoButton,Move,496,474
4325,NoButton,Move,496,481
4342,NoButton,Move,496,486
4359,NoButton,Move,496,493
4375,NoButton,Move,495,496
4392,NoButton,Move,495,500
4408,NoButton,Move,495,507
4425,NoButton,Move,495,514
4442,NoButton,Move,493,517
4458,NoButton,Move,493,520
4475,NoButton,Move,492,523
4492,NoButton,Move,492,526
4508,NoButton,Move,490,530
4525,NoButton,Move,488,532
4543,NoButton,Move,487,534
4558,NoButton,Move,484,536
4575,NoButton,Move,483,537
4592,NoButton,Move,481,538
4608,NoButton,Move,480,538
4625,NoButton,Move,478,538
4642,NoButton,Move,477,538
4658,NoButton,Move,476,538
4688,NoButton,Move,475,538
4728,NoButton,Move,474,538
4775,NoButton,Move,472,538
4791,NoButton,Move,471,537
4809,NoButton,Move,470,536
4825,NoButton,Move,468,534
4856,NoButton,Move,468,533
4891,NoButton,Move,467,532
4912,NoButton,Move,465,530
4958,NoButton,Move,465,528
4975,NoButton,Move,465,527
4992,NoButton,Move,465,526
5008,NoButton,Move,465,524
5058,NoButton,Move,465,523
5305,NoButton,Move,464,522
5341,NoButton,Move,463,522
5358,NoButton,Move,461,523
5374,NoButton,Move,460,525
5391,NoButton,Move,459,526
5407,NoButton,Move,457,528
5424,NoButton,Move,456,528
5441,NoButton,Move,456,529
5521,NoButton,Move,455,530
5528,NoButton,Move,454,530
5544,NoButton,Move,452,530
5560,NoButton,Move,450,530
5574,NoButton,Move,449,530
5591,NoButton,Move,447,530
5607,NoButton,Move,446,530
5625,NoButton,Move,444,529
5697,NoButton,Move,444,527
5712,NoButton,Move,444,526
5921,Left,Pressed,444,526
5993,Left,Released,444,526
6065,Left,Pressed,444,526
6160,Left,Released,444,526
6173,NoButton,Move,445,525
6465,NoButton,Move,448,525
6475,NoButton,Move,466,531
6490,NoButton,Move,528,550
6506,NoButton,Move,613,564
6523,NoButton,Move,718,590
6540,NoButton,Move,836,604
6556,NoButton,Move,953,622
6573,NoButton,Move,1059,636
6590,NoButton,Move,1154,651
6607,NoButton,Move,1224,662
6623,NoButton,Move,1267,667
6640,NoButton,Move,1286,668
6657,NoButton,Move,1288,668
6680,NoButton,Move,1284,666
6689,NoButton,Move,1278,662
6706,NoButton,Move,1263,656
6723,NoButton,Move,1247,650
6740,NoButton,Move,1232,642
6756,NoButton,Move,1217,636
6773,NoButton,Move,1205,630
6790,NoButton,Move,1198,625
6806,NoButton,Move,1193,619
6823,NoButton,Move,1192,618
6840,NoButton,Move,1192,614
6856,NoButton,Move,1191,610
6873,NoButton,Move,1190,606
6889,NoButton,Move,1190,602
6907,NoButton,Move,1190,598
6924,NoButton,Move,1190,594
6939,NoButton,Move,1190,590
6956,NoButton,Move,1190,582
6973,NoButton,Move,1190,577
6991,NoButton,Move,1190,570
7006,NoButton,Move,1190,563
7023,NoButton,Move,1192,559
7040,NoButton,Move,1192,556
7056,NoButton,Move,1193,553
7073,NoButton,Move,1194,552
7090,NoButton,Move,1195,551
7106,NoButton,Move,1196,550
7122,NoButton,Move,1197,548
7139,NoButton,Move,1199,546
7156,NoButton,Move,1200,546
7233,NoButton,Move,1201,546
7241,NoButton,Move,1201,547
7256,NoButton,Move,1201,550
7272,NoButton,Move,1204,554
7289,NoButton,Move,1204,558
7306,NoButton,Move,1205,560
7323,NoButton,Move,1208,562
7340,NoButton,Move,1208,563
7356,NoButton,Move,1210,564
7372,NoButton,Move,1212,566
7389,NoButton,Move,1215,566
7406,NoButton,Move,1216,566
7422,NoButton,Move,1217,566
7439,NoButton,Move,1218,566
7456,NoButton,Move,1220,566
7505,NoButton,Move,1221,566
7523,NoButton,Move,1224,566
7540,NoButton,Move,1230,566
7556,NoButton,Move,1233,566
7572,NoButton,Move,1237,566
7589,NoButton,Move,1243,566
7606,NoButton,Move,1246,566
7622,NoButton,Move,1249,566
7639,NoButton,Move,1251,566
7697,NoButton,Move,1252,566
7739,NoButton,Move,1256,566
7755,NoButton,Move,1257,566
7772,NoButton,Move,1259,566
7789,NoButton,Move,1260,566
7838,NoButton,Move,1261,566
7855,NoButton,Move,1262,566
7872,NoButton,Move,1266,563
7888,NoButton,Move,1268,562
7905,NoButton,Move,1269,562
8000,Left,Pressed,1269,562
8064,Left,Released,1269,562
8368,NoButton,Move,1268,559
8376,NoButton,Move,1260,556
8388,NoButton,Move,1246,550
8405,NoButton,Move,1209,537
8422,NoButton,Move,1152,512
8439,NoButton,Move,1108,494
8455,NoButton,Move,1068,475
8472,NoButton,Move,1044,462
8488,NoButton,Move,1020,444
8505,NoButton,Move,992,418
8521,NoButton,Move,976,400
8538,NoButton,Move,966,389
8554,NoButton,Move,961,385
8572,NoButton,Move,960,383
8589,NoButton,Move,958,382
8605,NoButton,Move,952,379
8621,NoButton,Move,945,378
8638,NoButton,Move,939,378
8654,NoButton,Move,932,378
8671,NoButton,Move,926,378
8688,NoButton,Move,920,381
8704,NoButton,Move,910,386
8721,NoButton,Move,900,398
8738,NoButton,Move,898,402
8755,NoButton,Move,898,406
8773,NoButton,Move,903,411
8788,NoButton,Move,919,415
8804,NoButton,Move,941,421
8821,NoButton,Move,960,424
8838,NoButton,Move,972,425
8854,NoButton,Move,982,425
8871,NoButton,Move,988,425
8888,NoButton,Move,992,425
8913,NoButton,Move,992,424
8928,NoButton,Move,992,422
8938,NoButton,Move,994,421
8954,NoButton,Move,995,420
8971,NoButton,Move,996,418
8992,NoButton,Move,997,416
9005,NoButton,Move,997,415
9021,NoButton,Move,997,414
9037,NoButton,Move,997,409
9054,NoButton,Move,997,406
9071,NoButton,Move,994,401
9088,NoButton,Move,988,396
9104,NoButton,Move,981,390
9121,NoButton,Move,974,387
9137,NoButton,Move,972,387
9154,NoButton,Move,969,386
9184,NoButton,Move,968,386
9200,NoButton,Move,967,386
9237,NoButton,Move,964,386
9241,NoButton,Move,964,385
9241,Left,Pressed,964,385
9328,Left,Drag,963,385
9337,Left,Drag,962,385
9354,Left,Drag,956,384
9371,Left,Drag,940,374
9387,Left,Drag,916,364
9404,Left,Drag,874,346
9420,Left,Drag,809,318
9437,Left,Drag,726,285
9454,Left,Drag,639,258
9470,Left,Drag,571,237
9487,Left,Drag,520,214
9504,Left,Drag,481,198
9521,Left,Drag,455,182
9537,Left,Drag,444,171
9554,Left,Drag,436,164
9570,Left,Drag,428,156
9587,Left,Drag,416,148
9603,Left,Drag,413,144
9620,Left,Drag,411,142
9640,Left,Drag,410,142
9776,Left,Released,410,142
9788,NoButton,Move,410,142
9856,NoButton,Move,410,144
9870,NoButton,Move,411,146
9887,NoButton,Move,414,152
9903,NoButton,Move,421,161
9920,NoButton,Move,435,171
9937,NoButton,Move,447,179
9960,NoButton,Move,448,180
10003,NoButton,Move,448,181
10020,NoButton,Move,448,182
10037,NoButton,Move,447,184
10054,NoButton,Move,447,188
10070,NoButton,Move,462,200
10088,NoButton,Move,493,219
10103,NoButton,Move,540,242
10120,NoButton,Move,593,264
10136,NoButton,Move,640,284
10153,NoButton,Move,683,298
10170,NoButton,Move,709,310
10186,NoButton,Move,733,323
10203,NoButton,Move,758,339
10220,NoButton,Move,774,350
10236,NoButton,Move,785,360
10253,NoButton,Move,796,366
10269,NoButton,Move,807,371
10286,NoButton,Move,823,376
10303,NoButton,Move,836,380
10320,NoButton,Move,845,381
10336,NoButton,Move,848,381
10353,NoButton,Move,847,373
10369,NoButton,Move,818,349
10386,NoButton,Move,736,305
10403,NoButton,Move,636,261
10419,NoButton,Move,531,214
10436,NoButton,Move,439,190
10453,NoButton,Move,363,166
10470,NoButton,Move,321,154
10486,NoButton,Move,304,146
10503,NoButton,Move,300,146
10519,NoButton,Move,300,145
10536,NoButton,Move,300,144
10553,NoButton,Move,300,143
10570,NoButton,Move,302,143
10588,NoButton,Move,303,143
10657,NoButton,Move,304,143
10669,NoButton,Move,305,143
10686,NoButton,Move,311,143
10703,NoButton,Move,320,144
10720,NoButton,Move,332,150
10736,NoButton,Move,347,157
10753,NoButton,Move,364,166
10769,NoButton,Move,374,170
10786,NoButton,Move,379,171
10920,NoButton,Move,380,171
10969,NoButton,Move,382,171
10987,Left,Pressed,382,171
11008,Left,Drag,383,171
11019,Left,Drag,384,171
11036,Left,Drag,396,176
11052,Left,Drag,417,185
11069,Left,Drag,443,195
11087,Left,Drag,479,206
11102,Left,Drag,518,219
11120,Left,Drag,562,239
11136,Left,Drag,607,257
11152,Left,Drag,651,277
11169,Left,Drag,700,305
11186,Left,Drag,726,319
11203,Left,Drag,748,332
11219,Left,Drag,767,342
11236,Left,Drag,779,347
11252,Left,Drag,785,350
11269,Left,Drag,789,352
11286,Left,Drag,794,354
11302,Left,Drag,801,357
11319,Left,Drag,809,361
11336,Left,Drag,819,365
11352,Left,Drag,831,367
11369,Left,Drag,859,375
11386,Left,Drag,875,378
11402,Left,Drag,887,382
11419,Left,Drag,894,382
11435,Left,Drag,895,382
11452,Left,Drag,896,383
11469,Left,Drag,898,385
11486,Left,Drag,901,387
11502,Left,Drag,905,390
11519,Left,Drag,912,393
11536,Left,Drag,916,394
11552,Left,Drag,917,395
11649,Left,Released,917,395
11652,NoButton,Move,917,395
11817,NoButton,Move,918,397
11824,NoButton,Move,918,398
11835,NoButton,Move,916,398
11851,NoButton,Move,908,402
11868,NoButton,Move,895,407
11885,NoButton,Move,871,408
11902,NoButton,Move,845,408
11918,NoButton,Move,820,400
11935,NoButton,Move,800,388
11952,NoButton,Move,789,373
11968,NoButton,Move,776,342
11985,NoButton,Move,772,318
12001,NoButton,Move,771,302
12023,NoButton,Move,774,290
12035,NoButton,Move,790,286
12051,NoButton,Move,828,284
12068,NoButton,Move,910,289
12085,NoButton,Move,1021,319
12101,NoButton,Move,1143,354
12118,NoButton,Move,1254,374
12134,NoButton,Move,1348,386
12151,NoButton,Move,1422,396
12168,NoButton,Move,1459,398
12184,NoButton,Move,1472,396
12201,NoButton,Move,1466,385
12218,NoButton,Move,1433,365
12234,NoButton,Move,1376,338
12251,NoButton,Move,1308,308
12268,NoButton,Move,1235,285
12284,NoButton,Move,1156,262
12301,NoButton,Move,1084,242
12318,NoButton,Move,1003,223
12334,NoButton,Move,919,197
12351,NoButton,Move,836,180
12368,NoButton,Move,776,172
12384,NoButton,Move,719,164
12401,NoButton,Move,665,157
12418,NoButton,Move,644,152
12434,NoButton,Move,635,149
12451,NoButton,Move,634,148
12480,NoButton,Move,634,147
12488,NoButton,Move,634,146
12504,NoButton,Move,634,145
12518,NoButton,Move,634,144
12534,NoButton,Move,634,141
12585,NoButton,Move,634,140
12601,NoButton,Move,632,138
12617,NoButton,Move,631,137
12634,NoButton,Move,625,136
12651,NoButton,Move,620,136
12667,NoButton,Move,615,136
12684,NoButton,Move,610,136
12701,NoButton,Move,606,136
