client timestamp,button,state,x,y
0,NoButton,Move,1656,1015
8,NoButton,Move,1654,1012
39,NoButton,Move,1635,997
45,NoButton,Move,1617,987
50,NoButton,Move,1586,974
58,NoButton,Move,1547,957
75,NoButton,Move,1446,904
80,NoButton,Move,1390,873
88,NoButton,Move,1331,840
96,NoButton,Move,1272,804
104,NoButton,Move,1215,766
112,NoButton,Move,1159,730
120,NoButton,Move,1102,695
135,NoButton,Move,1049,662
141,NoButton,Move,1000,631
148,NoButton,Move,955,604
155,NoButton,Move,914,579
162,NoButton,Move,882,559
169,NoButton,Move,853,542
176,NoButton,Move,829,529
184,NoButton,Move,811,519
193,NoButton,Move,793,510
201,NoButton,Move,777,502
208,NoButton,Move,764,495
217,NoButton,Move,753,489
223,NoButton,Move,746,486
233,NoButton,Move,743,485
239,NoButton,Move,741,484
448,NoButton,Move,740,484
457,NoButton,Move,738,484
464,NoButton,Move,737,484
471,NoButton,Move,736,484
480,NoButton,Move,735,484
496,NoButton,Move,734,484
503,NoButton,Move,733,484
552,NoButton,Move,735,483
560,NoButton,Move,736,483
567,NoButton,Move,737,482
576,NoButton,Move,738,481
2864,NoButton,Move,739,480
2896,NoButton,Move,740,479
2920,NoButton,Move,741,478
2976,NoButton,Move,742,475
2984,NoButton,Move,743,473
2991,NoButton,Move,745,470
3000,NoButton,Move,745,468
3008,NoButton,Move,747,464
3015,NoButton,Move,749,461
3024,NoButton,Move,752,457
3033,NoButton,Move,756,450
3040,NoButton,Move,761,443
3047,NoButton,Move,766,437
3056,NoButton,Move,771,431
3063,NoButton,Move,776,425
3071,NoButton,Move,782,419
3079,NoButton,Move,787,414
3089,NoButton,Move,790,408
3096,NoButton,Move,794,402
3105,NoButton,Move,799,394
3111,NoButton,Move,805,386
3120,NoButton,Move,811,376
3127,NoButton,Move,818,365
3137,NoButton,Move,825,354
3143,NoButton,Move,833,340
3153,NoButton,Move,841,329
3159,NoButton,Move,850,319
3169,NoButton,Move,860,310
3175,NoButton,Move,870,304
3184,NoButton,Move,880,298
3191,NoButton,Move,886,294
3201,NoButton,Move,889,292
3208,NoButton,Move,891,290
3216,NoButton,Move,891,289
3223,NoButton,Move,891,288
3487,NoButton,Move,890,288
3496,NoButton,Move,888,282
3503,NoButton,Move,886,281
3512,NoButton,Move,883,280
3520,NoButton,Move,881,280
3528,NoButton,Move,879,280
3536,NoButton,Move,876,280
3544,NoButton,Move,874,280
3551,NoButton,Move,873,280
7015,NoButton,Move,874,280
7023,NoButton,Move,877,280
7032,NoButton,Move,880,283
7041,NoButton,Move,886,290
7048,NoButton,Move,891,304
7057,NoButton,Move,903,330
7066,NoButton,Move,915,363
7073,NoButton,Move,931,400
7087,NoButton,Move,949,434
7094,NoButton,Move,967,468
7101,NoButton,Move,988,503
7107,NoButton,Move,1007,533
7116,NoButton,Move,1022,562
7121,NoButton,Move,1038,586
7136,NoButton,Move,1061,628
7144,NoButton,Move,1068,641
7152,NoButton,Move,1073,651
7161,NoButton,Move,1079,659
7168,NoButton,Move,1082,667
7177,NoButton,Move,1085,671
7183,NoButton,Move,1086,673
7198,NoButton,Move,1087,675
7274,NoButton,Move,1086,675
7281,NoButton,Move,1084,674
7295,NoButton,Move,1081,674
7302,NoButton,Move,1078,672
7308,NoButton,Move,1073,669
7316,NoButton,Move,1069,665
7323,NoButton,Move,1064,661
7330,NoButton,Move,1059,656
7336,NoButton,Move,1054,652
7351,NoButton,Move,1050,646
7357,NoButton,Move,1046,638
7365,NoButton,Move,1042,633
7372,NoButton,Move,1038,629
7379,NoButton,Move,1035,624
7385,NoButton,Move,1032,620
7399,NoButton,Move,1029,618
7414,NoButton,Move,1028,617
7455,NoButton,Move,1026,616
7462,NoButton,Move,1025,615
7468,NoButton,Move,1024,613
7476,NoButton,Move,1023,612
7483,NoButton,Move,1023,611
7489,NoButton,Move,1022,609
7497,NoButton,Move,1020,607
7511,NoButton,Move,1018,604
7518,NoButton,Move,1016,601
7524,NoButton,Move,1013,599
7531,NoButton,Move,1013,598
7539,NoButton,Move,1011,596
7545,NoButton,Move,1007,595
7553,NoButton,Move,1003,591
7567,NoButton,Move,995,587
7573,NoButton,Move,989,583
7580,NoButton,Move,982,580
7587,NoButton,Move,975,574
7595,NoButton,Move,968,571
