client timestamp,button,state,x,y
15257,NoButton,Move,662,504
15270,NoButton,Move,662,505
15287,NoButton,Move,658,508
15304,NoButton,Move,652,509
15321,NoButton,Move,645,509
15338,NoButton,Move,642,509
15387,NoButton,Move,641,509
15406,NoButton,Move,635,508
15421,NoButton,Move,628,508
15437,NoButton,Move,622,508
15454,NoButton,Move,620,508
15470,NoButton,Move,619,504
15487,NoButton,Move,618,491
15504,NoButton,Move,612,475
15521,NoButton,Move,600,459
15537,NoButton,Move,584,444
15553,NoButton,Move,564,433
15570,NoButton,Move,554,432
15587,NoButton,Move,547,432
15604,NoButton,Move,536,432
15620,NoButton,Move,520,438
15637,NoButton,Move,499,447
15653,NoButton,Move,475,456
15670,NoButton,Move,462,460
15687,NoButton,Move,449,463
15703,NoButton,Move,428,469
15720,NoButton,Move,408,477
15737,NoButton,Move,388,489
15754,NoButton,Move,382,497
15770,NoButton,Move,378,502
15787,NoButton,Move,375,506
15804,NoButton,Move,373,507
15820,NoButton,Move,369,507
15837,NoButton,Move,367,507
15853,NoButton,Move,366,507
15870,NoButton,Move,366,508
15920,NoButton,Move,365,510
15937,NoButton,Move,363,514
15954,NoButton,Move,359,524
15970,NoButton,Move,355,530
15987,NoButton,Move,352,534
16004,NoButton,Move,350,537
16020,NoButton,Move,349,539
16038,NoButton,Move,346,544
16054,NoButton,Move,344,548
16070,NoButton,Move,342,554
16087,NoButton,Move,342,555
16132,Left,Pressed,342,555
16203,Left,Released,342,555
16287,Left,Pressed,342,555
16362,Left,Released,342,555
16459,NoButton,Move,343,554
16471,NoButton,Move,355,548
16488,NoButton,Move,376,535
16505,NoButton,Move,400,516
16521,NoButton,Move,424,499
16538,NoButton,Move,452,477
16554,NoButton,Move,465,466
16570,NoButton,Move,477,450
16587,NoButton,Move,481,437
16603,NoButton,Move,485,418
16620,NoButton,Move,490,394
16637,NoButton,Move,495,366
16654,NoButton,Move,496,332
16670,NoButton,Move,497,287
16687,NoButton,Move,498,254
16704,NoButton,Move,504,225
16720,NoButton,Move,512,201
16737,NoButton,Move,517,183
16754,NoButton,Move,520,174
16771,NoButton,Move,522,171
16890,NoButton,Move,521,171
16904,NoButton,Move,518,174
16920,NoButton,Move,514,184
16937,NoButton,Move,511,190
16955,NoButton,Move,511,193
16970,NoButton,Move,511,194
16998,NoButton,Move,511,195
17004,NoButton,Move,511,196
17020,NoButton,Move,513,199
17037,NoButton,Move,515,203
17054,NoButton,Move,516,210
17070,NoButton,Move,516,217
17087,NoButton,Move,517,218
17104,Left,Pressed,517,218
17182,Left,Released,517,218
17258,NoButton,Move,517,219
17270,NoButton,Move,517,220
17287,NoButton,Move,517,221
17303,NoButton,Move,518,223
17320,NoButton,Move,518,225
17337,NoButton,Move,519,229
17354,NoButton,Move,521,233
17370,NoButton,Move,523,238
17387,NoButton,Move,526,244
17403,NoButton,Move,530,248
17420,NoButton,Move,547,260
17437,NoButton,Move,587,278
17454,NoButton,Move,663,306
17470,NoButton,Move,740,329
17487,NoButton,Move,831,352
17503,NoButton,Move,919,370
17520,NoButton,Move,1012,391
17537,NoButton,Move,1079,407
17553,NoButton,Move,1129,417
17570,NoButton,Move,1175,427
17587,NoButton,Move,1201,434
17603,NoButton,Move,1215,438
17620,NoButton,Move,1227,443
17637,NoButton,Move,1239,451
17653,NoButton,Move,1251,462
17670,NoButton,Move,1259,471
17687,NoButton,Move,1267,479
17704,NoButton,Move,1270,483
17720,NoButton,Move,1272,486
17737,NoButton,Move,1273,489
17754,NoButton,Move,1273,493
17770,NoButton,Move,1273,497
17787,NoButton,Move,1270,502
17804,NoButton,Move,1267,506
17820,NoButton,Move,1265,508
17902,NoButton,Move,1264,508
17906,Left,Pressed,1264,508
17914,Left,Drag,1264,509
17974,Left,Released,1264,509
17988,NoButton,Move,1264,509
18069,Left,Pressed,1264,509
18146,Left,Released,1264,509
18235,NoButton,Move,1263,509
18243,NoButton,Move,1262,509
18253,NoButton,Move,1259,507
18270,NoButton,Move,1246,501
18287,NoButton,Move,1220,491
18303,NoButton,Move,1173,477
18320,NoButton,Move,1132,465
18337,NoButton,Move,1086,455
18354,NoButton,Move,1032,444
18370,NoButton,Move,971,432
18387,NoButton,Move,919,427
18403,NoButton,Move,879,427
18420,NoButton,Move,857,430
18437,NoButton,Move,841,434
18453,NoButton,Move,831,437
18470,NoButton,Move,825,437
18487,NoButton,Move,820,438
18503,NoButton,Move,817,439
18520,NoButton,Move,813,439
18537,NoButton,Move,806,439
18553,NoButton,Move,797,439
18570,NoButton,Move,783,440
18587,NoButton,Move,765,441
18603,NoButton,Move,735,437
18620,NoButton,Move,709,424
18637,NoButton,Move,689,414
18654,NoButton,Move,677,404
18670,NoButton,Move,668,399
18687,NoButton,Move,662,396
18703,NoButton,Move,654,393
18720,NoButton,Move,648,392
18737,NoButton,Move,642,391
18753,NoButton,Move,638,391
18770,NoButton,Move,636,391
18787,NoButton,Move,635,391
18828,Left,Pressed,635,391
18847,Left,Drag,634,390
18903,Left,Released,634,390
18905,NoButton,Move,634,390
