client timestamp,button,state,x,y
43867,NoButton,Move,953,695
43873,NoButton,Move,957,692
43882,NoButton,Move,968,686
43890,NoButton,Move,986,676
43897,NoButton,Move,1031,657
43906,NoButton,Move,1080,637
43914,NoButton,Move,1135,619
43922,NoButton,Move,1189,603
43931,NoButton,Move,1246,587
43939,NoButton,Move,1305,573
43947,NoButton,Move,1366,560
43956,NoButton,Move,1416,553
43964,NoButton,Move,1455,549
43972,NoButton,Move,1489,547
43981,NoButton,Move,1511,546
43989,NoButton,Move,1528,545
43997,NoButton,Move,1551,543
44006,NoButton,Move,1559,543
44014,NoButton,Move,1566,543
44022,NoButton,Move,1568,543
44031,NoButton,Move,1569,542
44039,NoButton,Move,1572,541
44047,NoButton,Move,1575,540
44056,NoButton,Move,1579,540
44064,NoButton,Move,1584,540
44072,NoButton,Move,1587,540
44081,NoButton,Move,1589,541
44089,NoButton,Move,1591,541
44097,NoButton,Move,1592,541
44110,NoButton,Move,1593,541
44174,NoButton,Move,1595,541
44182,NoButton,Move,1598,539
44189,NoButton,Move,1604,537
44197,NoButton,Move,1612,536
44206,NoButton,Move,1621,535
44214,NoButton,Move,1638,534
44222,NoButton,Move,1663,532
44231,NoButton,Move,1680,531
44239,NoButton,Move,1706,530
44247,NoButton,Move,1727,530
44256,NoButton,Move,1741,529
44264,NoButton,Move,1750,529
44272,NoButton,Move,1758,529
44281,NoButton,Move,1759,529
44390,NoButton,Move,1759,530
44398,NoButton,Move,1759,534
44405,NoButton,Move,1759,536
44414,NoButton,Move,1759,539
44422,NoButton,Move,1759,542
44431,NoButton,Move,1758,545
44441,NoButton,Move,1757,546
44447,NoButton,Move,1756,548
44456,NoButton,Move,1756,550
44469,NoButton,Move,1756,551
44510,NoButton,Move,1755,551
44518,Left,Pressed,1755,551
44573,Left,Drag,1755,552
44581,Left,Released,1755,552
44597,NoButton,Move,1755,552
44646,Left,Pressed,1755,552
44725,Left,Released,1755,552
44798,NoButton,Move,1755,554
44806,NoButton,Move,1753,556
44814,NoButton,Move,1749,559
44822,NoButton,Move,1746,563
45030,NoButton,Move,1746,561
45041,NoButton,Move,1746,558
45049,NoButton,Move,1746,556
45056,NoButton,Move,1741,554
45064,NoButton,Move,1712,557
45072,NoButton,Move,1665,563
45081,NoButton,Move,1613,567
45089,NoButton,Move,1564,569
45097,NoButton,Move,1520,569
45106,NoButton,Move,1485,569
45114,NoButton,Move,1443,572
45122,NoButton,Move,1401,578
45131,NoButton,Move,1354,585
45139,NoButton,Move,1293,595
45147,NoButton,Move,1242,607
45156,NoButton,Move,1191,619
45164,NoButton,Move,1129,633
45172,NoButton,Move,1081,645
45181,NoButton,Move,1027,657
45189,NoButton,Move,979,670
45197,NoButton,Move,910,691
45206,NoButton,Move,888,699
45214,NoButton,Move,874,705
45222,NoButton,Move,865,709
45231,NoButton,Move,858,713
45239,NoButton,Move,858,714
45247,NoButton,Move,857,714
45302,NoButton,Move,857,715
45309,NoButton,Move,855,715
45317,NoButton,Move,851,715
45325,NoButton,Move,841,715
45333,NoButton,Move,827,715
45341,NoButton,Move,812,715
45349,NoButton,Move,794,714
45357,NoButton,Move,779,714
45365,NoButton,Move,763,714
45373,NoButton,Move,754,714
45382,NoButton,Move,748,714
45390,NoButton,Move,747,714
45431,NoButton,Move,747,711
45441,NoButton,Move,746,709
45447,NoButton,Move,746,707
45461,NoButton,Move,746,706
45469,NoButton,Move,745,706
45477,NoButton,Move,745,705
45485,NoButton,Move,743,704
45492,NoButton,Move,741,702
45500,NoButton,Move,739,701
45508,NoButton,Move,737,699
45516,NoButton,Move,735,699
45524,NoButton,Move,735,698
45581,NoButton,Move,735,697
45588,Left,Pressed,735,697
45653,Left,Released,735,697
45758,NoButton,Move,735,696
45765,NoButton,Move,737,695
45773,NoButton,Move,742,694
45782,NoButton,Move,745,694
45789,NoButton,Move,749,694
45797,NoButton,Move,754,696
45806,NoButton,Move,760,698
45814,NoButton,Move,766,703
45974,NoButton,Move,761,701
45982,NoButton,Move,757,698
45989,NoButton,Move,756,696
45997,NoButton,Move,758,693
46006,NoButton,Move,764,689
46014,NoButton,Move,778,683
46022,NoButton,Move,811,675
46031,NoButton,Move,854,663
46039,NoButton,Move,907,651
46047,NoButton,Move,974,639
46056,NoButton,Move,1035,631
46064,NoButton,Move,1093,621
46072,NoButton,Move,1152,609
46081,NoButton,Move,1216,596
46089,NoButton,Move,1280,586
46097,NoButton,Move,1351,580
46106,NoButton,Move,1414,576
46114,NoButton,Move,1476,574
46122,NoButton,Move,1523,572
46131,NoButton,Move,1547,572
46139,NoButton,Move,1567,572
46147,NoButton,Move,1583,572
46156,NoButton,Move,1595,573
46164,NoButton,Move,1605,576
46172,NoButton,Move,1613,582
46181,NoButton,Move,1622,589
46189,NoButton,Move,1628,595
46197,NoButton,Move,1635,607
46206,NoButton,Move,1637,612
46214,NoButton,Move,1638,617
46222,NoButton,Move,1639,622
46231,NoButton,Move,1640,625
46239,NoButton,Move,1640,626
46247,NoButton,Move,1640,628
46256,NoButton,Move,1640,630
46264,NoButton,Move,1640,631
46272,NoButton,Move,1639,633
46281,NoButton,Move,1639,635
46289,NoButton,Move,1638,638
46297,NoButton,Move,1636,642
46306,NoButton,Move,1635,645
46314,NoButton,Move,1633,651
46322,NoButton,Move,1632,655
46331,NoButton,Move,1631,658
46339,NoButton,Move,1630,664
46347,NoButton,Move,1630,666
46356,NoButton,Move,1630,670
46364,NoButton,Move,1630,675
46372,NoButton,Move,1630,679
46381,NoButton,Move,1630,682
46389,NoButton,Move,1630,684
46438,NoButton,Move,1630,685
46456,NoButton,Move,1630,686
46462,NoButton,Move,1630,687
46463,Left,Pressed,1630,687
46477,Left,Drag,1630,688
46549,Left,Released,1630,688
46556,NoButton,Move,1630,688
46598,Left,Pressed,1630,688
46669,Left,Released,1630,688
46902,NoButton,Move,1627,688
46910,NoButton,Move,1621,688
46917,NoButton,Move,1617,688
46925,NoButton,Move,1602,687
46933,NoButton,Move,1582,685
46941,NoButton,Move,1548,682
46949,NoButton,Move,1499,680
46957,NoButton,Move,1441,674
46965,NoButton,Move,1378,668
46973,NoButton,Move,1304,660
46982,NoButton,Move,1232,651
46990,NoButton,Move,1166,643
46997,NoButton,Move,1108,635
47006,NoButton,Move,1061,629
47014,NoButton,Move,1014,625
47022,NoButton,Move,972,620
47031,NoButton,Move,936,617
47039,NoButton,Move,908,615
47047,NoButton,Move,888,614
47056,NoButton,Move,876,614
47064,NoButton,Move,868,614
47094,NoButton,Move,867,614
47101,NoButton,Move,867,615
47109,NoButton,Move,866,617
47118,NoButton,Move,865,619
47125,NoButton,Move,864,621
47133,NoButton,Move,863,623
47142,NoButton,Move,860,625
47149,NoButton,Move,859,626
