client timestamp,button,state,x,y
15861,NoButton,Move,636,360
16333,NoButton,Move,637,360
16349,NoButton,Move,641,359
16366,NoButton,Move,651,357
16376,NoButton,Move,662,354
16393,NoButton,Move,671,351
16409,NoButton,Move,677,351
16648,NoButton,Move,679,351
16680,NoButton,Move,692,351
16694,NoButton,Move,776,351
16710,NoButton,Move,828,351
16727,NoButton,Move,892,351
16744,NoButton,Move,955,353
16760,NoButton,Move,991,355
16777,NoButton,Move,1059,356
16794,NoButton,Move,1097,359
16810,NoButton,Move,1108,361
16827,NoButton,Move,1123,372
16844,NoButton,Move,1136,385
16861,NoButton,Move,1142,389
16877,NoButton,Move,1147,391
16894,NoButton,Move,1149,391
17007,NoButton,Move,1147,391
17022,NoButton,Move,1143,391
17038,NoButton,Move,1135,391
17048,NoButton,Move,1123,391
17060,NoButton,Move,1109,391
17077,NoButton,Move,1094,391
17094,NoButton,Move,1063,391
17110,NoButton,Move,1034,391
17127,NoButton,Move,1023,391
17144,NoButton,Move,1012,391
17160,NoButton,Move,1010,391
17177,NoButton,Move,1010,390
17290,Left,Pressed,1010,390
17360,Left,Released,1010,390
17454,NoButton,Move,1012,390
17469,NoButton,Move,1013,391
17486,NoButton,Move,1014,391
17496,NoButton,Move,1016,392
17510,NoButton,Move,1019,394
17527,NoButton,Move,1024,396
17544,NoButton,Move,1027,397
17560,NoButton,Move,1030,398
17577,NoButton,Move,1031,398
17594,NoButton,Move,1032,398
17610,NoButton,Move,1033,398
17627,NoButton,Move,1034,398
17654,NoButton,Move,1035,398
17672,NoButton,Move,1036,398
17696,Left,Pressed,1036,398
17821,Left,Drag,1036,399
17928,Left,Released,1036,399
17928,NoButton,Move,1036,399
18030,Left,Pressed,1036,399
18109,Left,Released,1036,399
18583,NoButton,Move,1036,398
18675,NoButton,Move,1035,398
18691,NoButton,Move,1034,398
18706,NoButton,Move,1033,397
18709,NoButton,Move,1032,397
18738,NoButton,Move,1031,396
18748,NoButton,Move,1030,393
18759,NoButton,Move,1029,390
18776,NoButton,Move,1027,385
18793,NoButton,Move,1021,372
18809,NoButton,Move,1009,354
18826,NoButton,Move,999,343
18843,NoButton,Move,963,309
18860,NoButton,Move,892,256
18876,NoButton,Move,866,234
18893,NoButton,Move,845,210
18909,NoButton,Move,839,197
18926,NoButton,Move,837,192
18943,NoButton,Move,840,186
18959,NoButton,Move,848,186
18976,NoButton,Move,850,186
18993,NoButton,Move,851,188
19009,NoButton,Move,852,188
19171,Left,Pressed,852,188
19259,Left,Released,852,188
19421,NoButton,Move,851,188
19437,NoButton,Move,850,189
19452,NoButton,Move,847,192
19459,NoButton,Move,844,194
19476,NoButton,Move,837,200
19492,NoButton,Move,834,201
19509,NoButton,Move,830,204
19526,NoButton,Move,811,212
19542,NoButton,Move,792,220
19559,NoButton,Move,716,250
19576,NoButton,Move,592,279
19592,NoButton,Move,524,288
19609,NoButton,Move,420,296
19626,NoButton,Move,385,296
19642,NoButton,Move,378,295
19659,NoButton,Move,374,292
19676,NoButton,Move,368,289
19692,NoButton,Move,361,285
19709,NoButton,Move,332,269
19726,NoButton,Move,275,249
