client timestamp,button,state,x,y
0,NoButton,Move,1395,933
6,NoButton,Move,1392,930
13,NoButton,Move,1389,926
19,NoButton,Move,1384,922
25,NoButton,Move,1380,918
31,NoButton,Move,1375,914
37,NoButton,Move,1370,908
43,NoButton,Move,1364,902
49,NoButton,Move,1355,891
55,NoButton,Move,1347,881
61,NoButton,Move,1338,869
68,NoButton,Move,1330,858
73,NoButton,Move,1318,842
79,NoButton,Move,1305,823
85,NoButton,Move,1294,807
92,NoButton,Move,1282,790
98,NoButton,Move,1270,774
104,NoButton,Move,1257,756
110,NoButton,Move,1244,735
116,NoButton,Move,1232,718
122,NoButton,Move,1217,697
128,NoButton,Move,1204,678
134,NoButton,Move,1190,658
141,NoButton,Move,1178,641
146,NoButton,Move,1163,618
153,NoButton,Move,1147,595
159,NoButton,Move,1135,579
164,NoButton,Move,1124,566
170,NoButton,Move,1116,554
177,NoButton,Move,1107,543
183,NoButton,Move,1100,535
188,NoButton,Move,1094,529
194,NoButton,Move,1089,522
200,NoButton,Move,1085,517
207,NoButton,Move,1081,513
213,NoButton,Move,1078,509
219,NoButton,Move,1075,506
226,NoButton,Move,1074,503
231,NoButton,Move,1073,502
237,NoButton,Move,1072,500
250,NoButton,Move,1071,500
273,NoButton,Move,1071,499
292,NoButton,Move,1070,499
303,NoButton,Move,1070,498
331,NoButton,Move,1070,498
345,NoButton,Move,1070,498
354,NoButton,Move,1069,498
384,NoButton,Move,1068,498
406,NoButton,Move,1068,497
858,NoButton,Move,1068,496
863,NoButton,Move,1067,496
865,NoButton,Move,1067,495
868,NoButton,Move,1066,494
873,NoButton,Move,1066,494
880,NoButton,Move,1065,491
886,NoButton,Move,1065,488
892,NoButton,Move,1065,485
898,NoButton,Move,1065,479
904,NoButton,Move,1065,473
910,NoButton,Move,1065,466
917,NoButton,Move,1065,456
922,NoButton,Move,1065,450
928,NoButton,Move,1065,445
935,NoButton,Move,1064,440
941,NoButton,Move,1063,438
1140,NoButton,Move,1062,438
1144,NoButton,Move,1062,438
1149,NoButton,Move,1061,438
1153,NoButton,Move,1061,439
1159,NoButton,Move,1060,439
1179,NoButton,Move,1059,439
1187,NoButton,Move,1058,440
1188,NoButton,Move,1058,440
1195,NoButton,Move,1058,441
1197,NoButton,Move,1057,441
1202,NoButton,Move,1056,441
1207,NoButton,Move,1055,442
1214,NoButton,Move,1054,442
1220,NoButton,Move,1053,443
1225,NoButton,Move,1051,443
1232,NoButton,Move,1050,443
1238,NoButton,Move,1047,444
1244,NoButton,Move,1046,445
1250,NoButton,Move,1043,446
1256,NoButton,Move,1041,446
1261,NoButton,Move,1039,447
1268,NoButton,Move,1038,447
1274,NoButton,Move,1038,447
1279,NoButton,Move,1037,447
1286,NoButton,Move,1035,447
1300,NoButton,Move,1034,447
1303,NoButton,Move,1034,447
1313,NoButton,Move,1033,447
1320,NoButton,Move,1032,447
1330,NoButton,Move,1031,447
1332,NoButton,Move,1030,447
1336,NoButton,Move,1030,447
1361,NoButton,Move,1030,446
1383,NoButton,Move,1030,446
1443,NoButton,Move,1029,446
1446,NoButton,Move,1028,446
1452,NoButton,Move,1028,445
1463,NoButton,Move,1028,444
1466,NoButton,Move,1027,444
1472,NoButton,Move,1026,444
1478,NoButton,Move,1026,444
1486,NoButton,Move,1025,444
1487,NoButton,Move,1025,443
1492,NoButton,Move,1024,443
1498,NoButton,Move,1023,442
1505,NoButton,Move,1022,442
1510,NoButton,Move,1022,442
1516,NoButton,Move,1021,442
1522,NoButton,Move,1020,441
1528,NoButton,Move,1019,440
1534,NoButton,Move,1018,440
1541,NoButton,Move,1018,440
1547,NoButton,Move,1018,439
1552,NoButton,Move,1016,438
1562,NoButton,Move,1016,438
1565,NoButton,Move,1015,438
1571,NoButton,Move,1014,438
1577,NoButton,Move,1014,437
1583,NoButton,Move,1012,436
1590,NoButton,Move,1011,436
1595,NoButton,Move,1010,435
1601,NoButton,Move,1010,434
1607,NoButton,Move,1008,434
1613,NoButton,Move,1007,433
1620,NoButton,Move,1006,432
1625,NoButton,Move,1005,431
1631,NoButton,Move,1004,430
1637,NoButton,Move,1002,430
1644,NoButton,Move,1002,429
1650,NoButton,Move,1000,428
1655,NoButton,Move,998,426
1662,NoButton,Move,996,425
1667,NoButton,Move,994,423
1674,NoButton,Move,992,422
1680,NoButton,Move,990,418
1686,NoButton,Move,986,416
1692,NoButton,Move,984,413
1698,NoButton,Move,980,409
1705,NoButton,Move,976,405
1711,NoButton,Move,974,401
1716,NoButton,Move,966,394
1723,NoButton,Move,962,389
1729,NoButton,Move,956,382
1734,NoButton,Move,950,376
1741,NoButton,Move,943,370
1747,NoButton,Move,938,364
1752,NoButton,Move,931,358
1759,NoButton,Move,926,354
1765,NoButton,Move,921,349
1770,NoButton,Move,918,346
1777,NoButton,Move,914,342
1783,NoButton,Move,910,338
1790,NoButton,Move,907,335
1795,NoButton,Move,904,333
1801,NoButton,Move,902,330
1808,NoButton,Move,900,328
1814,NoButton,Move,898,326
1819,NoButton,Move,895,324
1825,NoButton,Move,894,322
1832,NoButton,Move,892,322
1838,NoButton,Move,891,320
1844,NoButton,Move,890,320
1850,NoButton,Move,890,318
1856,NoButton,Move,889,318
1862,NoButton,Move,888,318
1874,NoButton,Move,888,317
1886,NoButton,Move,887,317
1892,NoButton,Move,887,316
1898,NoButton,Move,886,316
1910,NoButton,Move,886,315
1917,NoButton,Move,886,314
1923,NoButton,Move,886,314
1929,NoButton,Move,886,313
1934,NoButton,Move,885,312
1940,NoButton,Move,884,310
1947,NoButton,Move,884,310
1953,NoButton,Move,883,308
1959,NoButton,Move,882,307
1965,NoButton,Move,882,306
1971,NoButton,Move,881,303
1977,NoButton,Move,880,300
1983,NoButton,Move,878,298
1989,NoButton,Move,878,295
1995,NoButton,Move,876,292
2001,NoButton,Move,875,290
2007,NoButton,Move,874,288
2014,NoButton,Move,874,286
2019,NoButton,Move,874,282
2026,NoButton,Move,873,281
2032,NoButton,Move,873,278
2038,NoButton,Move,872,275
2044,NoButton,Move,872,273
2050,NoButton,Move,872,270
2056,NoButton,Move,872,268
2062,NoButton,Move,871,266
2068,NoButton,Move,871,263
2074,NoButton,Move,871,262
2080,NoButton,Move,871,259
2086,NoButton,Move,871,258
2092,NoButton,Move,871,255
2098,NoButton,Move,871,254
2104,NoButton,Move,872,253
2111,NoButton,Move,873,252
2117,NoButton,Move,873,251
2123,NoButton,Move,874,250
2128,NoButton,Move,874,250
2135,NoButton,Move,874,249
2368,LeftButton,Pressed,874,249
2493,LeftButton,Released,874,249
2936,NoButton,Move,875,249
2952,NoButton,Move,875,250
2954,NoButton,Move,876,250
2960,NoButton,Move,878,253
2965,NoButton,Move,882,256
2972,NoButton,Move,889,262
2978,NoButton,Move,899,270
2983,NoButton,Move,912,279
2989,NoButton,Move,925,287
2995,NoButton,Move,942,296
3001,NoButton,Move,963,307
3007,NoButton,Move,984,317
3014,NoButton,Move,1009,327
3020,NoButton,Move,1034,338
3026,NoButton,Move,1068,354
3032,NoButton,Move,1099,367
3038,NoButton,Move,1134,382
3044,NoButton,Move,1165,396
3050,NoButton,Move,1203,412
3056,NoButton,Move,1234,425
3062,NoButton,Move,1264,436
3068,NoButton,Move,1290,446
3074,NoButton,Move,1317,456
3081,NoButton,Move,1334,462
3087,NoButton,Move,1350,468
3093,NoButton,Move,1363,473
3099,NoButton,Move,1376,477
3105,NoButton,Move,1387,482
3111,NoButton,Move,1396,485
3117,NoButton,Move,1403,487
3122,NoButton,Move,1409,490
3129,NoButton,Move,1413,492
3134,NoButton,Move,1416,494
3141,NoButton,Move,1418,495
3147,NoButton,Move,1420,497
3153,NoButton,Move,1422,498
3159,NoButton,Move,1423,499
3165,NoButton,Move,1424,499
3171,NoButton,Move,1425,501
3183,NoButton,Move,1425,502
3189,NoButton,Move,1426,502
3196,NoButton,Move,1426,503
3202,NoButton,Move,1428,503
3208,NoButton,Move,1428,504
3214,NoButton,Move,1428,505
3295,NoButton,Move,1428,506
3304,NoButton,Move,1428,506
3309,NoButton,Move,1428,507
3311,NoButton,Move,1427,507
3317,NoButton,Move,1424,509
3323,NoButton,Move,1420,511
3329,NoButton,Move,1415,514
