client timestamp,button,state,x,y
0,NoButton,Move,870,480
860,NoButton,Move,869,480
868,NoButton,Move,867,479
885,NoButton,Move,862,475
902,NoButton,Move,856,469
918,NoButton,Move,851,465
937,NoButton,Move,839,451
950,NoButton,Move,820,430
967,NoButton,Move,817,426
984,NoButton,Move,804,409
1003,NoButton,Move,790,387
1016,NoButton,Move,783,376
1032,NoButton,Move,779,366
1050,NoButton,Move,776,360
1069,NoButton,Move,773,352
1083,NoButton,Move,770,342
1100,NoButton,Move,768,335
1601,NoButton,Move,768,335
1608,NoButton,Move,767,332
1616,NoButton,Move,765,329
1633,NoButton,Move,761,321
1650,NoButton,Move,756,312
1666,NoButton,Move,750,298
1684,NoButton,Move,743,284
1700,NoButton,Move,737,271
1716,NoButton,Move,732,260
1733,NoButton,Move,726,250
1749,NoButton,Move,723,244
1769,NoButton,Move,719,238
1783,NoButton,Move,716,232
1800,NoButton,Move,714,228
1818,NoButton,Move,712,225
1833,NoButton,Move,710,221
1850,NoButton,Move,708,216
1868,NoButton,Move,705,210
1883,NoButton,Move,705,209
1901,NoButton,Move,705,204
1917,NoButton,Move,705,202
1933,NoButton,Move,705,199
1949,NoButton,Move,705,198
1967,NoButton,Move,705,197
1984,NoButton,Move,706,196
2000,NoButton,Move,707,195
2365,NoButton,Move,706,195
2373,NoButton,Move,704,194
2383,NoButton,Move,700,191
2400,NoButton,Move,692,185
2417,NoButton,Move,676,177
2433,NoButton,Move,666,173
2450,NoButton,Move,650,169
2466,NoButton,Move,636,168
2483,NoButton,Move,623,168
2500,NoButton,Move,610,168
2517,NoButton,Move,599,171
2536,NoButton,Move,588,176
2550,NoButton,Move,580,179
2566,NoButton,Move,573,184
2583,NoButton,Move,568,186
2601,NoButton,Move,561,188
2616,NoButton,Move,559,189
2634,NoButton,Move,557,189
2651,NoButton,Move,556,189
2935,NoButton,Move,555,189
2942,NoButton,Move,552,189
2950,NoButton,Move,549,189
2966,NoButton,Move,540,189
2983,NoButton,Move,523,189
2999,NoButton,Move,497,188
3016,NoButton,Move,464,187
3033,NoButton,Move,431,187
3050,NoButton,Move,399,188
3066,NoButton,Move,379,190
3083,NoButton,Move,358,195
3100,NoButton,Move,340,199
3116,NoButton,Move,327,203
3133,NoButton,Move,318,206
3150,NoButton,Move,313,209
3166,NoButton,Move,309,211
3183,NoButton,Move,307,212
3200,NoButton,Move,306,212
3471,NoButton,Move,305,212
3479,NoButton,Move,304,212
3487,NoButton,Move,302,212
3500,NoButton,Move,299,212
3516,NoButton,Move,295,212
3535,NoButton,Move,284,212
3550,NoButton,Move,273,212
3566,NoButton,Move,262,212
3583,NoButton,Move,253,212
3602,NoButton,Move,244,211
3617,NoButton,Move,240,210
3633,NoButton,Move,236,209
3650,NoButton,Move,233,208
3669,NoButton,Move,230,206
3684,NoButton,Move,228,205
3700,NoButton,Move,227,204
3716,NoButton,Move,225,204
3733,NoButton,Move,223,203
3749,NoButton,Move,222,203
3767,NoButton,Move,220,202
3783,NoButton,Move,218,201
3799,NoButton,Move,215,201
3816,NoButton,Move,214,200
3833,NoButton,Move,211,199
3849,NoButton,Move,209,198
3866,NoButton,Move,206,198
3883,NoButton,Move,203,197
3900,NoButton,Move,200,197
3915,NoButton,Move,196,197
3933,NoButton,Move,191,197
3950,NoButton,Move,187,197
3967,NoButton,Move,183,197
3983,NoButton,Move,179,196
4000,NoButton,Move,174,195
4016,NoButton,Move,171,195
4033,NoButton,Move,169,194
4049,NoButton,Move,166,193
4066,NoButton,Move,164,193
4083,NoButton,Move,163,193
4099,NoButton,Move,162,192
4116,NoButton,Move,161,192
4133,NoButton,Move,160,192
4150,NoButton,Move,160,192
4166,NoButton,Move,160,192
4183,NoButton,Move,160,191
4236,NoButton,Move,160,191
4260,NoButton,Move,159,191
4277,NoButton,Move,159,191
4293,NoButton,Move,159,191
4309,NoButton,Move,159,191
4317,NoButton,Move,158,191
4333,NoButton,Move,158,191
4349,NoButton,Move,158,191
