client timestamp,button,state,x,y
0,NoButton,Move,1304,853
16,NoButton,Move,1303,852
33,NoButton,Move,1301,851
61,NoButton,Move,1297,849
83,NoButton,Move,1292,848
99,NoButton,Move,1286,846
116,NoButton,Move,1282,846
133,NoButton,Move,1275,845
149,NoButton,Move,1268,844
166,NoButton,Move,1262,842
182,NoButton,Move,1252,839
200,NoButton,Move,1239,836
216,NoButton,Move,1230,834
233,NoButton,Move,1222,831
249,NoButton,Move,1218,829
266,NoButton,Move,1217,828
654,NoButton,Move,1216,828
661,NoButton,Move,1213,827
667,NoButton,Move,1207,826
684,NoButton,Move,1201,825
700,NoButton,Move,1175,819
717,NoButton,Move,1148,816
734,NoButton,Move,1123,814
750,NoButton,Move,1110,812
767,NoButton,Move,1092,811
784,NoButton,Move,1072,811
800,NoButton,Move,1061,810
817,NoButton,Move,1037,807
834,NoButton,Move,1024,804
850,NoButton,Move,1002,797
867,NoButton,Move,988,791
883,NoButton,Move,962,774
900,NoButton,Move,943,753
917,NoButton,Move,932,733
933,NoButton,Move,906,689
950,NoButton,Move,886,661
966,NoButton,Move,837,601
983,NoButton,Move,811,569
1006,NoButton,Move,759,503
1017,NoButton,Move,737,475
1034,NoButton,Move,700,433
1050,NoButton,Move,671,402
1067,NoButton,Move,645,370
1084,NoButton,Move,628,344
1100,NoButton,Move,623,330
1117,NoButton,Move,621,311
1133,NoButton,Move,621,295
1150,NoButton,Move,621,278
1167,NoButton,Move,621,269
1183,NoButton,Move,621,255
1200,NoButton,Move,621,244
1216,NoButton,Move,622,239
1250,NoButton,Move,622,238
1266,NoButton,Move,621,236
1284,NoButton,Move,620,233
1300,NoButton,Move,620,226
1316,NoButton,Move,617,221
1333,NoButton,Move,617,216
1350,NoButton,Move,617,213
1367,NoButton,Move,615,210
1384,NoButton,Move,614,208
1400,NoButton,Move,612,207
1417,NoButton,Move,611,204
1450,NoButton,Move,608,203
1466,NoButton,Move,607,203
1484,NoButton,Move,606,203
1605,NoButton,Move,607,204
1616,NoButton,Move,609,204
1633,NoButton,Move,616,206
1650,NoButton,Move,621,207
1666,NoButton,Move,629,209
1683,NoButton,Move,643,211
1699,NoButton,Move,654,212
1716,NoButton,Move,660,213
1733,NoButton,Move,664,213
1839,NoButton,Move,665,213
1986,NoButton,Move,665,212
1996,NoButton,Move,665,211
2001,NoButton,Move,666,210
2017,NoButton,Move,666,209
2034,NoButton,Move,668,207
2052,NoButton,Move,669,206
2087,NoButton,Move,669,205
2092,NoButton,Move,670,205
2102,NoButton,Move,671,205
2116,NoButton,Move,674,204
2133,NoButton,Move,680,204
2150,NoButton,Move,690,203
2166,NoButton,Move,703,201
2183,NoButton,Move,714,201
2200,NoButton,Move,724,201
2216,NoButton,Move,747,200
2233,NoButton,Move,772,200
2250,NoButton,Move,791,199
2266,NoButton,Move,819,198
2283,NoButton,Move,844,198
2299,NoButton,Move,867,198
2316,NoButton,Move,880,197
2333,NoButton,Move,916,197
2350,NoButton,Move,937,195
2366,NoButton,Move,967,193
2383,NoButton,Move,985,191
2400,NoButton,Move,1006,188
2416,NoButton,Move,1021,186
2434,NoButton,Move,1022,186
2505,NoButton,Move,1021,186
2527,NoButton,Move,1020,186
2531,NoButton,Move,1019,186
2537,NoButton,Move,1018,186
2550,NoButton,Move,1016,186
2566,NoButton,Move,1012,186
2583,NoButton,Move,1009,187
2599,NoButton,Move,1006,187
2617,NoButton,Move,1003,188
2633,NoButton,Move,999,189
2650,NoButton,Move,993,190
2666,NoButton,Move,984,192
2683,NoButton,Move,978,193
2700,NoButton,Move,967,196
2716,NoButton,Move,957,198
2733,NoButton,Move,953,200
2750,NoButton,Move,949,202
2767,NoButton,Move,946,203
2783,NoButton,Move,944,205
2800,NoButton,Move,943,207
2817,NoButton,Move,938,208
2833,NoButton,Move,930,210
2849,NoButton,Move,921,211
2866,NoButton,Move,910,213
2883,NoButton,Move,896,216
2899,NoButton,Move,871,222
2916,NoButton,Move,854,226
2932,NoButton,Move,832,232
2949,NoButton,Move,816,238
2967,NoButton,Move,801,244
2984,NoButton,Move,800,245
2999,NoButton,Move,800,246
3018,NoButton,Move,799,246
3033,NoButton,Move,797,249
3050,NoButton,Move,793,251
3066,NoButton,Move,788,254
3083,NoButton,Move,780,258
3099,NoButton,Move,775,261
3117,NoButton,Move,772,263
3134,NoButton,Move,771,264
3150,NoButton,Move,770,265
3167,NoButton,Move,769,265
3184,NoButton,Move,766,266
3200,NoButton,Move,764,268
3217,NoButton,Move,758,272
3235,NoButton,Move,747,278
3250,NoButton,Move,741,280
3267,NoButton,Move,727,286
3283,NoButton,Move,723,287
3300,NoButton,Move,720,289
3317,NoButton,Move,719,289
3334,NoButton,Move,719,290
3350,NoButton,Move,719,291
3366,NoButton,Move,718,294
3383,NoButton,Move,716,297
3400,NoButton,Move,714,299
3417,NoButton,Move,711,301
3433,NoButton,Move,707,303
3450,NoButton,Move,705,305
3466,NoButton,Move,704,305
3483,NoButton,Move,704,306
3535,NoButton,Move,702,307
3565,NoButton,Move,701,307
4387,NoButton,Move,700,307
4421,NoButton,Move,699,307
4427,NoButton,Move,698,307
4434,NoButton,Move,697,307
4451,NoButton,Move,695,307
4466,NoButton,Move,688,308
4484,NoButton,Move,680,309
4501,NoButton,Move,674,309
4517,NoButton,Move,662,309
4534,NoButton,Move,649,309
4551,NoButton,Move,637,309
4567,NoButton,Move,632,309
4584,NoButton,Move,623,309
4600,NoButton,Move,620,309
4617,NoButton,Move,617,309
4634,NoButton,Move,616,309
5073,NoButton,Move,615,309
5083,NoButton,Move,614,310
5089,NoButton,Move,612,311
5101,NoButton,Move,610,311
5116,NoButton,Move,605,314
5133,NoButton,Move,598,316
5150,NoButton,Move,595,317
5166,NoButton,Move,593,318
5183,NoButton,Move,592,319
5200,NoButton,Move,590,320
5233,NoButton,Move,590,321
5325,NoButton,Move,588,322
5335,NoButton,Move,587,323
5345,NoButton,Move,586,323
5355,NoButton,Move,584,325
