client timestamp,button,state,x,y
0,NoButton,Move,968,560
20,NoButton,Move,940,530
42,NoButton,Move,909,497
60,NoButton,Move,882,468
80,NoButton,Move,853,437
100,NoButton,Move,826,409
118,NoButton,Move,801,381
135,NoButton,Move,775,354
156,NoButton,Move,746,322
174,NoButton,Move,720,295
193,NoButton,Move,695,268
213,NoButton,Move,668,239
230,NoButton,Move,640,209
369,LeftButton,Pressed,640,209
371,LeftButton,Released,640,209
11410,NoButton,Move,640,229
11433,NoButton,Move,640,252
11452,NoButton,Move,640,271
11471,NoButton,Move,640,291
11490,NoButton,Move,640,309
11509,NoButton,Move,640,328
11527,NoButton,Move,640,346
11545,NoButton,Move,640,364
11563,NoButton,Move,640,382
11582,NoButton,Move,640,401
11601,NoButton,Move,640,420
11619,NoButton,Move,640,438
11637,NoButton,Move,640,457
11639,LeftButton,Pressed,640,457
11678,LeftButton,Released,640,457
39118,NoButton,Move,665,466
39137,NoButton,Move,690,475
39157,NoButton,Move,717,485
39176,NoButton,Move,744,495
39194,NoButton,Move,771,505
39213,NoButton,Move,798,515
39231,NoButton,Move,824,524
39250,NoButton,Move,850,534
39268,NoButton,Move,876,543
39286,NoButton,Move,901,553
39305,NoButton,Move,928,563
39326,NoButton,Move,958,574
39345,NoButton,Move,984,583
39363,NoButton,Move,994,587
39364,LeftButton,Pressed,994,587
39368,LeftButton,Released,994,587
