client timestamp,button,state,x,y
0,NoButton,Move,1218,937
4,NoButton,Move,1215,936
12,NoButton,Move,1210,934
20,NoButton,Move,1204,932
29,NoButton,Move,1197,928
45,NoButton,Move,1159,905
55,NoButton,Move,1133,884
64,NoButton,Move,1101,857
74,NoButton,Move,1032,786
85,NoButton,Move,965,698
93,NoButton,Move,926,629
99,NoButton,Move,894,567
108,NoButton,Move,867,506
116,NoButton,Move,860,483
125,NoButton,Move,847,436
133,NoButton,Move,843,424
141,NoButton,Move,842,415
149,NoButton,Move,839,396
159,NoButton,Move,837,383
757,NoButton,Move,836,383
767,NoButton,Move,829,374
775,NoButton,Move,823,367
783,NoButton,Move,818,361
791,NoButton,Move,813,357
800,NoButton,Move,811,353
809,NoButton,Move,808,350
817,NoButton,Move,806,347
825,NoButton,Move,805,344
834,NoButton,Move,803,340
841,NoButton,Move,800,334
850,NoButton,Move,793,318
858,NoButton,Move,789,309
866,NoButton,Move,785,298
875,NoButton,Move,779,277
883,NoButton,Move,773,261
900,NoButton,Move,761,228
908,NoButton,Move,759,220
917,NoButton,Move,754,204
925,NoButton,Move,750,191
933,NoButton,Move,747,181
941,NoButton,Move,746,177
949,NoButton,Move,744,169
957,NoButton,Move,743,163
967,NoButton,Move,742,157
978,NoButton,Move,741,150
993,NoButton,Move,741,144
1008,NoButton,Move,741,143
1303,NoButton,Move,741,144
1312,NoButton,Move,744,148
1321,NoButton,Move,747,154
1329,NoButton,Move,750,158
1337,NoButton,Move,752,162
1345,NoButton,Move,758,170
1354,NoButton,Move,764,179
1364,NoButton,Move,780,196
1373,NoButton,Move,790,204
1380,NoButton,Move,798,212
1388,NoButton,Move,805,218
1396,NoButton,Move,812,224
1403,NoButton,Move,814,227
1412,NoButton,Move,818,230
1419,NoButton,Move,822,233
1429,NoButton,Move,824,234
1437,NoButton,Move,826,234
36301,NoButton,Move,826,234
36303,NoButton,Move,826,227
36311,NoButton,Move,829,222
36322,NoButton,Move,831,217
36328,NoButton,Move,834,212
36345,NoButton,Move,838,203
36353,NoButton,Move,843,194
36363,NoButton,Move,847,186
36369,NoButton,Move,850,179
36379,NoButton,Move,852,176
36387,NoButton,Move,856,166
36395,NoButton,Move,859,160
36404,NoButton,Move,860,158
36412,NoButton,Move,865,148
36420,NoButton,Move,867,145
36429,NoButton,Move,869,142
36437,NoButton,Move,871,139
36445,NoButton,Move,872,136
36453,NoButton,Move,875,132
36470,NoButton,Move,875,131
36478,NoButton,Move,876,131
36486,NoButton,Move,876,131
36495,NoButton,Move,876,131
36558,NoButton,Move,876,131
36567,NoButton,Move,875,133
36575,NoButton,Move,873,135
36583,NoButton,Move,873,136
36593,NoButton,Move,871,138
36601,NoButton,Move,870,140
36610,NoButton,Move,868,142
36618,NoButton,Move,866,143
36626,NoButton,Move,865,145
36635,NoButton,Move,863,146
36644,NoButton,Move,860,149
36653,NoButton,Move,853,152
36661,NoButton,Move,850,155
36670,NoButton,Move,845,157
36679,NoButton,Move,841,160
36686,NoButton,Move,837,163
36696,NoButton,Move,833,166
36704,NoButton,Move,830,168
36714,NoButton,Move,827,170
36723,NoButton,Move,821,171
36731,NoButton,Move,817,171
37422,NoButton,Move,815,171
37428,NoButton,Move,801,171
37437,NoButton,Move,780,171
37445,NoButton,Move,756,171
37453,NoButton,Move,733,171
37462,NoButton,Move,709,171
37471,NoButton,Move,683,170
37479,NoButton,Move,630,162
37488,NoButton,Move,578,150
37495,NoButton,Move,527,133
37504,NoButton,Move,478,111
37512,NoButton,Move,458,100
37519,NoButton,Move,418,77
37528,NoButton,Move,406,70
37537,NoButton,Move,377,53
37545,NoButton,Move,365,45
37554,NoButton,Move,357,41
37562,NoButton,Move,352,37
37570,NoButton,Move,350,35
37578,NoButton,Move,349,34
37586,NoButton,Move,348,32
37595,NoButton,Move,348,31
37603,NoButton,Move,348,29
37612,NoButton,Move,350,26
37619,NoButton,Move,353,22
37628,NoButton,Move,357,19
37637,NoButton,Move,362,14
37645,NoButton,Move,364,12
38346,NoButton,Move,366,12
38354,NoButton,Move,372,14
38362,NoButton,Move,378,17
38370,NoButton,Move,386,22
38378,NoButton,Move,395,26
38387,NoButton,Move,413,33
38395,NoButton,Move,430,41
38404,NoButton,Move,450,48
38415,NoButton,Move,468,55
38421,NoButton,Move,488,63
38431,NoButton,Move,529,75
38438,NoButton,Move,538,77
38446,NoButton,Move,552,81
38453,NoButton,Move,565,84
38462,NoButton,Move,570,86
38471,NoButton,Move,579,87
38479,NoButton,Move,585,88
38487,NoButton,Move,590,89
38495,NoButton,Move,593,89
38504,NoButton,Move,596,90
38512,NoButton,Move,597,90
38521,NoButton,Move,599,90
38528,NoButton,Move,599,90
38536,NoButton,Move,600,90
