client timestamp,button,state,x,y
12863,NoButton,Move,799,435
12869,NoButton,Move,800,434
12876,NoButton,Move,804,430
12883,NoButton,Move,811,422
12890,NoButton,Move,817,417
12897,NoButton,Move,827,406
12904,NoButton,Move,834,397
12911,NoButton,Move,842,386
12918,NoButton,Move,848,377
12925,NoButton,Move,855,365
12932,NoButton,Move,860,355
12939,NoButton,Move,865,344
12946,NoButton,Move,869,336
12953,NoButton,Move,874,326
12960,NoButton,Move,877,319
12967,NoButton,Move,880,310
12973,NoButton,Move,884,303
12980,NoButton,Move,887,295
12987,NoButton,Move,889,290
12994,NoButton,Move,892,286
13001,NoButton,Move,894,279
13008,NoButton,Move,896,275
13015,NoButton,Move,897,270
13022,NoButton,Move,900,266
13029,NoButton,Move,902,261
13036,NoButton,Move,903,257
13043,NoButton,Move,904,252
13050,NoButton,Move,905,248
13057,NoButton,Move,906,243
13064,NoButton,Move,907,241
13071,NoButton,Move,908,238
13078,NoButton,Move,908,236
13085,NoButton,Move,908,234
13092,NoButton,Move,909,233
13099,NoButton,Move,909,232
13105,NoButton,Move,910,231
13112,NoButton,Move,910,230
13119,NoButton,Move,910,229
13126,NoButton,Move,910,228
13133,NoButton,Move,911,226
13140,NoButton,Move,912,224
13147,NoButton,Move,912,221
13154,NoButton,Move,912,219
13161,NoButton,Move,913,217
13168,NoButton,Move,914,216
13175,NoButton,Move,914,214
13183,NoButton,Move,915,213
13191,NoButton,Move,915,212
13196,NoButton,Move,915,211
13203,NoButton,Move,915,210
13210,NoButton,Move,916,210
13217,NoButton,Move,916,209
13224,NoButton,Move,916,208
13231,NoButton,Move,916,207
13279,NoButton,Move,916,206
13289,NoButton,Move,915,206
13293,NoButton,Move,914,206
13300,NoButton,Move,912,206
13307,NoButton,Move,908,206
13314,NoButton,Move,907,206
13321,NoButton,Move,904,206
13328,NoButton,Move,903,206
13335,NoButton,Move,900,207
13345,NoButton,Move,899,207
13362,NoButton,Move,898,208
13369,NoButton,Move,896,208
13390,NoButton,Move,895,208
13397,NoButton,Move,894,209
13404,NoButton,Move,893,210
13411,NoButton,Move,892,210
13557,Right,Pressed,892,210
13629,Right,Released,892,210
13845,NoButton,Move,891,210
13851,NoButton,Move,891,211
13857,NoButton,Move,889,213
13864,NoButton,Move,888,216
13871,NoButton,Move,884,222
13878,NoButton,Move,880,229
13885,NoButton,Move,876,236
13892,NoButton,Move,872,246
13899,NoButton,Move,869,253
13905,NoButton,Move,864,265
13912,NoButton,Move,861,274
