client timestamp,button,state,x,y
0,NoButton,Move,968,546
20,NoButton,Move,940,500
40,NoButton,Move,910,452
61,NoButton,Move,882,407
81,NoButton,Move,853,361
101,NoButton,Move,825,316
120,NoButton,Move,798,272
137,NoButton,Move,773,231
156,NoButton,Move,746,188
175,NoButton,Move,720,147
196,NoButton,Move,690,99
213,NoButton,Move,665,58
232,NoButton,Move,640,18
375,LeftButton,Pressed,640,18
377,LeftButton,Released,640,18
7919,NoButton,Move,640,16
7937,NoButton,Move,640,15
7956,NoButton,Move,640,14
7977,NoButton,Move,640,13
7995,NoButton,Move,640,12
8013,NoButton,Move,640,11
8031,NoButton,Move,640,10
8052,NoButton,Move,640,8
8070,NoButton,Move,640,7
8089,NoButton,Move,640,6
8120,NoButton,Move,640,4
8139,NoButton,Move,640,3
8447,LeftButton,Pressed,640,3
8450,LeftButton,Released,640,3
18032,NoButton,Move,640,10
18051,NoButton,Move,640,18
18073,NoButton,Move,640,27
18095,NoButton,Move,640,37
18114,NoButton,Move,640,44
18133,NoButton,Move,640,52
18152,NoButton,Move,640,60
18171,NoButton,Move,640,68
18191,NoButton,Move,640,76
18210,NoButton,Move,640,84
18227,NoButton,Move,640,92
18245,NoButton,Move,640,99
18266,NoButton,Move,640,107
18472,LeftButton,Pressed,640,107
18477,LeftButton,Released,640,107
27227,NoButton,Move,630,133
27246,NoButton,Move,621,158
27266,NoButton,Move,612,184
27288,NoButton,Move,602,212
27307,NoButton,Move,594,237
27327,NoButton,Move,585,262
27346,NoButton,Move,575,288
27364,NoButton,Move,567,313
27383,NoButton,Move,558,338
27401,NoButton,Move,549,362
27422,NoButton,Move,540,388
27440,NoButton,Move,531,413
27458,NoButton,Move,524,436
27460,LeftButton,Pressed,524,436
27475,LeftButton,Released,524,436
70402,NoButton,Move,555,446
70422,NoButton,Move,595,459
70445,NoButton,Move,638,473
70466,NoButton,Move,676,485
70486,NoButton,Move,715,498
70505,NoButton,Move,751,509
70524,NoButton,Move,787,521
70542,NoButton,Move,821,532
70561,NoButton,Move,856,543
70581,NoButton,Move,894,555
70600,NoButton,Move,930,567
70619,NoButton,Move,965,578
70638,NoButton,Move,994,588
70640,LeftButton,Pressed,994,588
70644,LeftButton,Released,994,588
