client timestamp,button,state,x,y
3460,NoButton,Move,1305,647
3463,NoButton,Move,1304,646
3480,NoButton,Move,1294,640
3496,NoButton,Move,1281,631
3513,NoButton,Move,1264,618
3530,NoButton,Move,1239,602
3546,NoButton,Move,1209,586
3563,NoButton,Move,1174,567
3580,NoButton,Move,1134,548
3596,NoButton,Move,1102,532
3613,NoButton,Move,1077,520
3630,NoButton,Move,1050,509
3646,NoButton,Move,1026,503
3663,NoButton,Move,1002,503
3680,NoButton,Move,975,503
3697,NoButton,Move,951,510
3713,NoButton,Move,929,519
3730,NoButton,Move,910,534
3746,NoButton,Move,895,555
3763,NoButton,Move,885,578
3780,NoButton,Move,880,601
3796,NoButton,Move,879,620
3813,NoButton,Move,879,635
3830,NoButton,Move,885,653
3846,NoButton,Move,891,668
3863,NoButton,Move,897,683
3880,NoButton,Move,905,697
3896,NoButton,Move,912,707
3913,NoButton,Move,919,715
3931,NoButton,Move,920,721
3946,NoButton,Move,921,724
3963,NoButton,Move,921,728
3980,NoButton,Move,924,733
3996,NoButton,Move,925,738
4013,NoButton,Move,927,740
4036,NoButton,Move,927,741
4046,NoButton,Move,928,742
4063,NoButton,Move,928,743
4080,NoButton,Move,930,748
4096,NoButton,Move,932,754
4113,NoButton,Move,934,760
4130,NoButton,Move,936,764
4146,NoButton,Move,937,765
4163,NoButton,Move,938,765
4238,Right,Pressed,938,765
4282,Right,Released,938,765
4312,NoButton,Move,938,766
4480,NoButton,Move,939,766
4496,NoButton,Move,950,760
4513,NoButton,Move,967,747
4530,NoButton,Move,989,727
4546,NoButton,Move,1011,706
4563,NoButton,Move,1037,687
4580,NoButton,Move,1062,671
4596,NoButton,Move,1076,662
4613,NoButton,Move,1084,653
4630,NoButton,Move,1087,644
4646,NoButton,Move,1088,638
4663,NoButton,Move,1089,637
4680,NoButton,Move,1089,635
4697,NoButton,Move,1089,633
4713,NoButton,Move,1090,633
4730,NoButton,Move,1090,632
4746,NoButton,Move,1090,631
4763,NoButton,Move,1090,629
4780,NoButton,Move,1090,626
4796,NoButton,Move,1090,624
4813,NoButton,Move,1090,622
4830,NoButton,Move,1089,620
4846,NoButton,Move,1088,617
4863,NoButton,Move,1086,615
4880,NoButton,Move,1086,614
4896,NoButton,Move,1086,613
4913,NoButton,Move,1085,611
4930,NoButton,Move,1084,609
