client timestamp,button,state,x,y
0,NoButton,Move,965,556
22,NoButton,Move,934,523
42,NoButton,Move,906,493
63,NoButton,Move,877,463
81,NoButton,Move,849,432
101,NoButton,Move,821,402
120,NoButton,Move,794,373
139,NoButton,Move,768,346
158,NoButton,Move,741,317
177,NoButton,Move,715,289
198,NoButton,Move,686,258
217,NoButton,Move,658,228
234,NoButton,Move,640,209
444,LeftButton,Pressed,640,209
445,LeftButton,Released,640,209
11951,NoButton,Move,640,227
11973,NoButton,Move,640,249
11991,NoButton,Move,640,269
12011,NoButton,Move,640,288
12032,NoButton,Move,640,308
12051,NoButton,Move,640,327
12069,NoButton,Move,640,345
12089,NoButton,Move,640,364
12107,NoButton,Move,640,383
12127,NoButton,Move,640,403
12145,NoButton,Move,640,421
12164,NoButton,Move,640,440
12183,NoButton,Move,640,457
12184,LeftButton,Pressed,640,457
12194,LeftButton,Released,640,457
40055,NoButton,Move,674,480
40073,NoButton,Move,707,503
40095,NoButton,Move,744,527
40113,NoButton,Move,775,549
40131,NoButton,Move,808,571
40151,NoButton,Move,841,593
40169,NoButton,Move,874,616
40188,NoButton,Move,905,637
40208,NoButton,Move,940,661
40226,NoButton,Move,971,682
40245,NoButton,Move,1004,704
40263,NoButton,Move,1037,727
40282,NoButton,Move,1068,748
40301,NoButton,Move,1074,752
40303,LeftButton,Pressed,1074,752
40306,LeftButton,Released,1074,752
