client timestamp,button,state,x,y
0,NoButton,Move,637,234
15,NoButton,Move,644,227
34,NoButton,Move,658,220
45,NoButton,Move,661,219
62,NoButton,Move,672,217
78,NoButton,Move,688,216
101,NoButton,Move,702,219
112,NoButton,Move,702,219
128,NoButton,Move,702,221
146,NoButton,Move,702,224
161,NoButton,Move,701,227
179,NoButton,Move,695,237
195,NoButton,Move,691,240
212,NoButton,Move,689,243
228,NoButton,Move,689,243
3289,NoButton,Move,689,243
3297,NoButton,Move,687,243
3304,NoButton,Move,683,243
3314,NoButton,Move,679,242
3328,NoButton,Move,674,241
3345,NoButton,Move,638,229
3362,NoButton,Move,604,212
3378,NoButton,Move,559,190
3396,NoButton,Move,510,166
3411,NoButton,Move,466,144
3428,NoButton,Move,435,126
3445,NoButton,Move,421,114
3461,NoButton,Move,421,106
3478,NoButton,Move,432,99
3495,NoButton,Move,463,92
3512,NoButton,Move,491,87
3528,NoButton,Move,537,81
3545,NoButton,Move,550,80
3561,NoButton,Move,568,77
3578,NoButton,Move,579,77
3595,NoButton,Move,585,76
3667,NoButton,Move,584,76
3679,NoButton,Move,582,76
3695,NoButton,Move,572,76
3712,NoButton,Move,538,73
3729,NoButton,Move,463,68
3745,NoButton,Move,391,61
3762,NoButton,Move,324,48
3778,NoButton,Move,273,32
3795,NoButton,Move,232,18
3811,NoButton,Move,196,2
3994,NoButton,Move,302,1
4011,NoButton,Move,293,5
4028,NoButton,Move,273,12
4045,NoButton,Move,201,22
4061,NoButton,Move,153,25
4079,NoButton,Move,107,28
4094,NoButton,Move,70,29
4111,NoButton,Move,45,29
4128,NoButton,Move,32,29
4223,NoButton,Move,32,30
4231,NoButton,Move,34,31
4239,NoButton,Move,38,33
4247,NoButton,Move,43,36
4262,NoButton,Move,52,41
4277,NoButton,Move,93,62
4294,NoButton,Move,158,87
4311,NoButton,Move,200,99
4328,NoButton,Move,234,106
4344,NoButton,Move,254,109
4362,NoButton,Move,260,110
4383,NoButton,Move,258,110
4395,NoButton,Move,257,110
4412,NoButton,Move,252,111
4429,NoButton,Move,247,112
4445,NoButton,Move,241,113
4462,NoButton,Move,226,117
4478,NoButton,Move,212,122
4496,NoButton,Move,195,128
4512,NoButton,Move,173,133
4528,NoButton,Move,149,137
4544,NoButton,Move,117,142
4561,NoButton,Move,101,144
4579,NoButton,Move,89,145
4595,NoButton,Move,80,145
4612,NoButton,Move,78,145
4737,NoButton,Move,78,144
4820,NoButton,Move,78,144
4828,NoButton,Move,79,144
5332,NoButton,Move,78,144
5340,NoButton,Move,77,144
5349,NoButton,Move,75,144
5362,NoButton,Move,72,143
5379,NoButton,Move,65,141
5395,NoButton,Move,58,139
5412,NoButton,Move,54,139
5429,NoButton,Move,54,139
5511,NoButton,Move,54,139
5527,NoButton,Move,54,139
5535,NoButton,Move,55,139
5545,NoButton,Move,56,139
5561,NoButton,Move,60,139
5579,NoButton,Move,67,138
5595,NoButton,Move,74,138
5612,NoButton,Move,76,138
5647,NoButton,Move,75,138
5655,NoButton,Move,73,138
5663,NoButton,Move,70,138
5679,NoButton,Move,67,138
5694,NoButton,Move,58,138
5712,NoButton,Move,50,141
5728,NoButton,Move,50,142
5745,NoButton,Move,50,143
5761,NoButton,Move,49,143
5778,NoButton,Move,50,143
5794,NoButton,Move,51,143
5812,NoButton,Move,52,143
5841,NoButton,Move,52,143
5865,NoButton,Move,53,143
5881,NoButton,Move,53,143
5889,NoButton,Move,54,143
5898,NoButton,Move,54,143
5913,NoButton,Move,55,143
5928,NoButton,Move,55,143
5945,NoButton,Move,58,143
5961,NoButton,Move,59,143
5978,NoButton,Move,66,143
5995,NoButton,Move,69,142
6011,NoButton,Move,73,142
6028,NoButton,Move,73,142
6044,NoButton,Move,74,142
6075,NoButton,Move,73,143
6084,NoButton,Move,73,143
6095,NoButton,Move,72,143
6111,NoButton,Move,72,144
6128,NoButton,Move,71,145
6145,NoButton,Move,70,146
6161,NoButton,Move,70,146
6178,NoButton,Move,70,147
7583,LeftButton,Pressed,70,147
7702,LeftButton,Released,70,147
12270,NoButton,Move,70,146
12277,NoButton,Move,74,145
12294,NoButton,Move,92,140
12311,NoButton,Move,116,135
12328,NoButton,Move,152,134
12344,NoButton,Move,193,134
12360,NoButton,Move,240,135
12376,NoButton,Move,307,141
12394,NoButton,Move,356,146
12410,NoButton,Move,398,152
12427,NoButton,Move,430,160
12444,NoButton,Move,449,166
12461,NoButton,Move,457,169
12477,NoButton,Move,456,169
12494,NoButton,Move,451,170
12510,NoButton,Move,444,170
12527,NoButton,Move,435,170
12543,NoButton,Move,424,169
12561,NoButton,Move,411,167
12577,NoButton,Move,396,165
12594,NoButton,Move,383,162
12610,NoButton,Move,372,159
12627,NoButton,Move,370,158
12643,NoButton,Move,371,158
12661,NoButton,Move,375,158
12677,NoButton,Move,387,157
12693,NoButton,Move,414,154
12712,NoButton,Move,450,152
12726,NoButton,Move,523,144
12744,NoButton,Move,577,142
12760,NoButton,Move,640,148
12777,NoButton,Move,656,152
12794,NoButton,Move,670,157
12810,NoButton,Move,670,158
12827,NoButton,Move,668,158
12844,NoButton,Move,667,158
12860,NoButton,Move,667,158
12882,NoButton,Move,666,158
12896,NoButton,Move,662,149
12911,NoButton,Move,658,140
12927,NoButton,Move,651,120
12944,NoButton,Move,645,100
12960,NoButton,Move,643,81
12977,NoButton,Move,645,59
12994,NoButton,Move,652,53
13010,NoButton,Move,658,52
13027,NoButton,Move,662,52
13342,NoButton,Move,662,52
13347,NoButton,Move,666,52
13361,NoButton,Move,666,52
13377,NoButton,Move,671,52
13393,NoButton,Move,675,52
13410,NoButton,Move,678,54
13427,NoButton,Move,683,55
13443,NoButton,Move,691,59
13460,NoButton,Move,698,61
13477,NoButton,Move,705,63
13493,NoButton,Move,712,63
13510,NoButton,Move,718,63
13527,NoButton,Move,722,63
13543,NoButton,Move,724,63
13759,NoButton,Move,724,63
14049,NoButton,Move,721,66
14055,NoButton,Move,717,71
14065,NoButton,Move,710,77
14077,NoButton,Move,697,86
14094,NoButton,Move,661,110
14111,NoButton,Move,609,137
14128,NoButton,Move,548,161
14145,NoButton,Move,463,187
14160,NoButton,Move,404,198
14177,NoButton,Move,332,201
14193,NoButton,Move,289,196
14210,NoButton,Move,257,186
14227,NoButton,Move,241,180
14244,NoButton,Move,237,176
14260,NoButton,Move,237,175
14277,NoButton,Move,242,173
14293,NoButton,Move,252,171
14310,NoButton,Move,263,169
14327,NoButton,Move,274,168
14343,NoButton,Move,285,167
14360,NoButton,Move,289,167
14410,NoButton,Move,285,170
14427,NoButton,Move,283,171
14443,NoButton,Move,277,175
14460,NoButton,Move,274,175
14478,NoButton,Move,274,175
14511,NoButton,Move,271,178
14527,NoButton,Move,268,183
14544,NoButton,Move,266,188
14561,NoButton,Move,265,194
14577,NoButton,Move,265,199
14594,NoButton,Move,264,202
14609,NoButton,Move,263,203
14627,NoButton,Move,261,205
14644,NoButton,Move,258,206
14660,NoButton,Move,243,211
14676,NoButton,Move,218,222
14694,NoButton,Move,178,239
14710,NoButton,Move,123,262
14727,NoButton,Move,65,286
14744,NoButton,Move,19,304
14760,NoButton,Move,0,314
14777,NoButton,Move,0,317
14894,NoButton,Move,0,317
14910,NoButton,Move,5,313
14926,NoButton,Move,19,307
14944,NoButton,Move,36,301
14960,NoButton,Move,54,297
14977,NoButton,Move,75,295
14994,NoButton,Move,96,294
15010,NoButton,Move,112,293
15027,NoButton,Move,122,290
15044,NoButton,Move,124,288
15061,NoButton,Move,124,287
15077,NoButton,Move,123,286
15094,NoButton,Move,118,285
15110,NoButton,Move,111,285
15127,NoButton,Move,102,285
15144,NoButton,Move,86,288
15160,NoButton,Move,75,292
15177,NoButton,Move,64,295
15193,NoButton,Move,54,297
15210,NoButton,Move,51,297
15227,NoButton,Move,49,297
15260,NoButton,Move,49,297
15277,NoButton,Move,48,297
15293,NoButton,Move,48,296
15327,NoButton,Move,48,294
15344,NoButton,Move,50,290
15360,NoButton,Move,56,286
15377,NoButton,Move,69,278
15394,NoButton,Move,78,273
15410,NoButton,Move,87,269
15427,NoButton,Move,92,269
15444,NoButton,Move,93,269
15477,NoButton,Move,94,272
15493,NoButton,Move,96,277
15510,NoButton,Move,97,279
15526,NoButton,Move,97,281
15543,NoButton,Move,97,282
15559,NoButton,Move,93,284
15577,NoButton,Move,86,285
15593,NoButton,Move,76,286
15610,NoButton,Move,63,287
15627,NoButton,Move,48,287
15644,NoButton,Move,41,287
15660,NoButton,Move,29,284
15677,NoButton,Move,28,283
15693,NoButton,Move,29,281
15710,NoButton,Move,33,278
15727,NoButton,Move,41,275
15744,NoButton,Move,55,270
15761,NoButton,Move,65,267
15777,NoButton,Move,74,266
15794,NoButton,Move,76,265
15843,NoButton,Move,75,265
15861,NoButton,Move,72,266
15877,NoButton,Move,68,269
15894,NoButton,Move,64,270
15910,NoButton,Move,60,273
15927,NoButton,Move,56,274
15943,NoButton,Move,51,275
15960,NoButton,Move,49,276
15976,NoButton,Move,48,276
16085,NoButton,Move,48,275
16093,NoButton,Move,48,275
16110,NoButton,Move,49,275
16126,NoButton,Move,49,274
17213,NoButton,Move,49,275
17222,NoButton,Move,49,275
17231,NoButton,Move,50,275
17243,NoButton,Move,50,277
17260,NoButton,Move,58,286
17277,NoButton,Move,64,295
17293,NoButton,Move,71,304
17310,NoButton,Move,79,315
17326,NoButton,Move,81,321
17343,NoButton,Move,81,324
17360,NoButton,Move,81,326
17377,NoButton,Move,78,328
17393,NoButton,Move,73,330
17410,NoButton,Move,71,331
17426,NoButton,Move,68,331
17443,NoButton,Move,67,331
17460,NoButton,Move,66,331
17477,NoButton,Move,65,327
17493,NoButton,Move,66,323
17510,NoButton,Move,72,312
17527,NoButton,Move,94,291
17543,NoButton,Move,110,280
17560,NoButton,Move,134,269
17576,NoButton,Move,162,261
17593,NoButton,Move,192,259
17609,NoButton,Move,226,258
17626,NoButton,Move,261,260
17643,NoButton,Move,294,266
17660,NoButton,Move,321,271
17677,NoButton,Move,339,275
17693,NoButton,Move,352,279
17710,NoButton,Move,352,279
23819,NoButton,Move,347,279
23827,NoButton,Move,330,279
23835,NoButton,Move,294,279
23843,NoButton,Move,270,278
23859,NoButton,Move,220,275
23875,NoButton,Move,167,272
23893,NoButton,Move,115,266
23909,NoButton,Move,68,259
23926,NoButton,Move,32,254
23943,NoButton,Move,12,249
23959,NoButton,Move,2,245
23976,NoButton,Move,2,243
23992,NoButton,Move,5,242
24009,NoButton,Move,11,239
24026,NoButton,Move,20,236
24043,NoButton,Move,31,233
24059,NoButton,Move,47,229
24077,NoButton,Move,57,228
24092,NoButton,Move,58,228
24109,NoButton,Move,59,228
24160,NoButton,Move,59,231
24176,NoButton,Move,60,233
24193,NoButton,Move,61,234
24210,NoButton,Move,62,235
24243,NoButton,Move,62,235
24291,NoButton,Move,62,234
24296,NoButton,Move,61,234
24309,NoButton,Move,60,231
24326,NoButton,Move,54,223
24342,NoButton,Move,45,212
24359,NoButton,Move,40,206
24376,NoButton,Move,38,203
24392,NoButton,Move,38,202
24409,NoButton,Move,38,202
24425,NoButton,Move,39,202
24442,NoButton,Move,40,202
24765,NoButton,Move,41,200
24773,NoButton,Move,41,199
24780,NoButton,Move,42,198
24792,NoButton,Move,42,198
31460,NoButton,Move,43,198
31475,NoButton,Move,43,198
31492,NoButton,Move,80,204
31508,NoButton,Move,101,206
31525,NoButton,Move,188,213
31542,NoButton,Move,253,221
31558,NoButton,Move,316,230
31576,NoButton,Move,374,237
31592,NoButton,Move,421,244
31608,NoButton,Move,457,250
31624,NoButton,Move,478,255
31641,NoButton,Move,491,258
31657,NoButton,Move,503,260
31675,NoButton,Move,513,263
31691,NoButton,Move,514,264
31741,NoButton,Move,514,264
31808,NoButton,Move,514,265
54185,NoButton,Move,478,266
54193,NoButton,Move,421,268
54201,NoButton,Move,365,269
54209,NoButton,Move,314,269
54223,NoButton,Move,267,267
54239,NoButton,Move,186,261
54255,NoButton,Move,130,252
54272,NoButton,Move,100,243
54288,NoButton,Move,91,238
54305,NoButton,Move,92,234
54322,NoButton,Move,101,229
54339,NoButton,Move,109,225
54355,NoButton,Move,115,224
54372,NoButton,Move,124,224
54389,NoButton,Move,134,224
54406,NoButton,Move,147,224
54422,NoButton,Move,161,225
54439,NoButton,Move,177,226
54455,NoButton,Move,203,233
54472,NoButton,Move,211,236
54488,NoButton,Move,218,243
54506,NoButton,Move,217,248
54521,NoButton,Move,214,253
54538,NoButton,Move,205,258
54555,NoButton,Move,187,263
54571,NoButton,Move,170,266
54589,NoButton,Move,143,266
54605,NoButton,Move,117,264
54622,NoButton,Move,88,258
54638,NoButton,Move,59,252
54656,NoButton,Move,36,246
54672,NoButton,Move,22,240
54689,NoButton,Move,21,239
54705,NoButton,Move,21,238
54722,NoButton,Move,21,238
54739,NoButton,Move,23,237
54756,NoButton,Move,25,237
54771,NoButton,Move,27,236
54788,NoButton,Move,31,236
54805,NoButton,Move,33,236
54821,NoButton,Move,34,235
54911,NoButton,Move,34,235
54916,NoButton,Move,34,236
54924,NoButton,Move,35,236
54939,NoButton,Move,36,236
54955,NoButton,Move,40,236
54972,NoButton,Move,45,236
54989,NoButton,Move,52,236
55006,NoButton,Move,54,236
55021,NoButton,Move,55,236
55039,NoButton,Move,55,236
55071,NoButton,Move,56,235
55088,NoButton,Move,56,234
55095,NoButton,Move,56,234
55105,NoButton,Move,57,234
55127,NoButton,Move,57,233
55138,NoButton,Move,57,233
55167,NoButton,Move,58,232
55184,NoButton,Move,58,232
55231,NoButton,Move,59,232
55239,NoButton,Move,60,232
55247,NoButton,Move,60,231
55255,NoButton,Move,61,231
55271,NoButton,Move,63,230
55288,NoButton,Move,68,229
55305,NoButton,Move,77,228
55322,NoButton,Move,92,227
55338,NoButton,Move,105,227
55354,NoButton,Move,109,227
55372,NoButton,Move,110,227
55433,NoButton,Move,110,227
55441,NoButton,Move,110,228
55449,NoButton,Move,109,229
55458,NoButton,Move,108,230
55472,NoButton,Move,106,231
55488,NoButton,Move,100,234
55505,NoButton,Move,94,236
55521,NoButton,Move,87,238
55538,NoButton,Move,83,239
55555,NoButton,Move,81,239
55585,NoButton,Move,81,238
55601,NoButton,Move,81,237
55617,NoButton,Move,81,236
55635,NoButton,Move,81,235
55643,NoButton,Move,82,234
55655,NoButton,Move,83,233
55671,NoButton,Move,86,231
55689,NoButton,Move,88,231
55705,NoButton,Move,90,230
55722,NoButton,Move,92,230
55738,NoButton,Move,92,230
55779,NoButton,Move,92,231
55787,NoButton,Move,92,232
55795,NoButton,Move,92,232
55805,NoButton,Move,92,233
55822,NoButton,Move,90,235
55838,NoButton,Move,88,237
55855,NoButton,Move,83,238
55871,NoButton,Move,81,239
55888,NoButton,Move,79,239
55905,NoButton,Move,77,239
55921,NoButton,Move,77,239
55938,NoButton,Move,77,238
55955,NoButton,Move,77,237
55972,NoButton,Move,77,234
55988,NoButton,Move,79,232
56005,NoButton,Move,81,231
56021,NoButton,Move,81,230
56092,NoButton,Move,81,230
56093,NoButton,Move,81,232
56106,NoButton,Move,80,232
56122,NoButton,Move,78,235
56138,NoButton,Move,75,237
56156,NoButton,Move,72,239
56171,NoButton,Move,68,242
56188,NoButton,Move,68,242
56215,NoButton,Move,67,242
56256,NoButton,Move,67,242
56271,NoButton,Move,67,241
56287,NoButton,Move,67,241
56439,LeftButton,Pressed,67,241
56557,LeftButton,Released,67,241
56606,NoButton,Move,68,241
56621,NoButton,Move,70,239
56638,NoButton,Move,77,238
56654,NoButton,Move,86,236
56672,NoButton,Move,104,233
56688,NoButton,Move,128,230
56705,NoButton,Move,165,226
56721,NoButton,Move,212,218
56739,NoButton,Move,261,209
56755,NoButton,Move,329,201
56772,NoButton,Move,385,195
56788,NoButton,Move,439,193
56805,NoButton,Move,483,193
56821,NoButton,Move,520,193
56838,NoButton,Move,529,193
120347,NoButton,Move,528,193
120363,NoButton,Move,527,193
120380,NoButton,Move,523,196
120396,NoButton,Move,517,203
120414,NoButton,Move,507,214
120429,NoButton,Move,493,225
120446,NoButton,Move,473,235
120463,NoButton,Move,446,242
120480,NoButton,Move,414,244
120496,NoButton,Move,384,242
120513,NoButton,Move,360,233
120529,NoButton,Move,348,221
120547,NoButton,Move,345,211
120563,NoButton,Move,355,193
120580,NoButton,Move,385,174
120596,NoButton,Move,430,156
120612,NoButton,Move,509,140
120630,NoButton,Move,560,136
120647,NoButton,Move,599,138
120663,NoButton,Move,623,147
120681,NoButton,Move,633,160
120696,NoButton,Move,637,198
120713,NoButton,Move,634,237
120729,NoButton,Move,621,279
120746,NoButton,Move,603,317
120763,NoButton,Move,574,348
120780,NoButton,Move,538,368
120796,NoButton,Move,481,375
120813,NoButton,Move,463,370
120830,NoButton,Move,429,352
120846,NoButton,Move,401,328
120864,NoButton,Move,376,292
120879,NoButton,Move,374,278
120897,NoButton,Move,388,264
120913,NoButton,Move,413,256
120930,NoButton,Move,448,251
120946,NoButton,Move,484,250
120964,NoButton,Move,517,254
120980,NoButton,Move,542,263
120996,NoButton,Move,553,274
121013,NoButton,Move,556,284
121030,NoButton,Move,553,296
121046,NoButton,Move,526,320
121063,NoButton,Move,516,326
121080,NoButton,Move,486,336
121096,NoButton,Move,474,337
121113,NoButton,Move,468,335
121129,NoButton,Move,464,327
121147,NoButton,Move,460,316
121163,NoButton,Move,458,306
121180,NoButton,Move,459,299
121196,NoButton,Move,465,292
121214,NoButton,Move,481,283
121230,NoButton,Move,496,277
121247,NoButton,Move,514,272
121263,NoButton,Move,530,270
121279,NoButton,Move,541,271
121296,NoButton,Move,547,271
121312,NoButton,Move,544,276
121329,NoButton,Move,540,288
121347,NoButton,Move,537,301
121363,NoButton,Move,534,314
121379,NoButton,Move,528,324
121397,NoButton,Move,523,327
121413,NoButton,Move,517,327
121430,NoButton,Move,501,320
121446,NoButton,Move,483,308
121463,NoButton,Move,458,287
121479,NoButton,Move,436,265
121497,NoButton,Move,426,249
121513,NoButton,Move,424,239
121530,NoButton,Move,429,231
121546,NoButton,Move,442,224
121562,NoButton,Move,487,215
121579,NoButton,Move,498,215
121597,NoButton,Move,505,215
121613,NoButton,Move,502,217
121630,NoButton,Move,495,223
121646,NoButton,Move,487,228
121663,NoButton,Move,479,235
121680,NoButton,Move,472,243
121696,NoButton,Move,466,250
121713,NoButton,Move,462,254
121765,NoButton,Move,462,254
121780,NoButton,Move,462,253
121796,NoButton,Move,464,249
121813,NoButton,Move,477,238
121829,NoButton,Move,484,234
121847,NoButton,Move,488,231
121863,NoButton,Move,489,230
121901,NoButton,Move,489,230
121909,NoButton,Move,488,230
121916,NoButton,Move,487,230
121930,NoButton,Move,485,231
121946,NoButton,Move,480,235
121963,NoButton,Move,474,239
121979,NoButton,Move,465,247
121996,NoButton,Move,460,251
122013,NoButton,Move,457,255
122063,NoButton,Move,457,254
122071,NoButton,Move,457,253
122079,NoButton,Move,458,251
122096,NoButton,Move,459,247
122113,NoButton,Move,459,246
122130,NoButton,Move,459,243
122146,NoButton,Move,459,242
122163,NoButton,Move,459,241
122180,NoButton,Move,459,241
122196,NoButton,Move,459,240
122213,NoButton,Move,460,240
122229,NoButton,Move,460,239
122247,NoButton,Move,460,238
122263,NoButton,Move,460,237
122280,NoButton,Move,460,237
122317,NoButton,Move,460,236
122343,NoButton,Move,459,236
122353,NoButton,Move,459,236
122417,NoButton,Move,459,235
122442,NoButton,Move,459,235
122449,NoButton,Move,460,235
122457,NoButton,Move,460,234
122465,NoButton,Move,461,234
122489,NoButton,Move,461,234
122885,NoButton,Move,461,233
123399,NoButton,Move,455,233
123412,NoButton,Move,441,233
123430,NoButton,Move,402,233
123446,NoButton,Move,324,233
